source_record_id,matched_record_id,entity_type,match_type,match_field,match_score,confidence_level
ACC009036,ACC009013,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009039,ACC009013,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009040,ACC009013,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009043,ACC009013,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009019,ACC009014,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009020,ACC009014,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009026,ACC009014,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009027,ACC009014,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009031,ACC009014,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009036,ACC009014,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009039,ACC009014,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009040,ACC009014,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009043,ACC009014,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009027,ACC009003,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009026,ACC009003,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009020,ACC009003,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009019,ACC009003,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009027,ACC009000,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009031,ACC009000,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009002,ACC009001,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009003,ACC009001,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009013,ACC009001,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009014,ACC009001,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009019,ACC009001,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009020,ACC009001,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009026,ACC009001,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009027,ACC009001,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009031,ACC009001,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC000009,ACC008984,ACCOUNT,FUZZY,match_key_name,0.8571,MEDIUM
ACC009036,ACC009001,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009013,ACC009002,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009014,ACC009002,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009019,ACC009002,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009020,ACC009002,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009026,ACC009002,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009027,ACC009002,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009031,ACC009002,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009036,ACC009002,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009039,ACC009002,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009013,ACC009003,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009014,ACC009003,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009003,ACC009002,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009044,ACC009014,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008994,ACC008984,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008986,ACC008984,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008966,ACC008957,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008971,ACC008957,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008973,ACC008957,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008974,ACC008957,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008980,ACC008957,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008957,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008986,ACC008957,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008991,ACC008957,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008963,ACC008962,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008966,ACC008962,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008971,ACC008962,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008973,ACC008962,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008974,ACC008962,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008980,ACC008962,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008962,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008986,ACC008962,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008991,ACC008962,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008994,ACC008962,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008966,ACC008963,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008971,ACC008963,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008973,ACC008963,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008974,ACC008963,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008980,ACC008963,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008963,ACC008957,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008963,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008962,ACC008957,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008953,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008966,ACC008948,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008971,ACC008948,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008973,ACC008948,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008974,ACC008948,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008980,ACC008948,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008953,ACC008951,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008957,ACC008951,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008962,ACC008951,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008963,ACC008951,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008966,ACC008951,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008971,ACC008951,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008973,ACC008951,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008974,ACC008951,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008980,ACC008951,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008951,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008957,ACC008953,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008962,ACC008953,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008963,ACC008953,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008966,ACC008953,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008971,ACC008953,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008973,ACC008953,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008974,ACC008953,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008980,ACC008953,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008986,ACC008953,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008986,ACC008963,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008991,ACC008963,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008994,ACC008963,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009000,ACC008973,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC009001,ACC008973,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC009002,ACC008973,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC008980,ACC008974,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008974,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008986,ACC008974,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008991,ACC008974,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008994,ACC008974,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC000009,ACC008974,ACCOUNT,FUZZY,match_key_name,0.8571,MEDIUM
ACC009000,ACC008974,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC009001,ACC008974,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC009002,ACC008974,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC009003,ACC008974,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC008984,ACC008980,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008986,ACC008980,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008991,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008994,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000009,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8571,MEDIUM
ACC009000,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009001,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009002,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009003,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009013,ACC008980,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000009,ACC008973,ACCOUNT,FUZZY,match_key_name,0.8571,MEDIUM
ACC008994,ACC008973,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008991,ACC008973,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008986,ACC008973,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000009,ACC008963,ACCOUNT,FUZZY,match_key_name,0.8571,MEDIUM
ACC008971,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008973,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008974,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008980,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008986,ACC008966,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008991,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008994,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000009,ACC008966,ACCOUNT,FUZZY,match_key_name,0.8571,MEDIUM
ACC009000,ACC008966,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC008991,ACC008984,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008973,ACC008971,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008980,ACC008971,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008971,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008986,ACC008971,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008991,ACC008971,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008994,ACC008971,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000009,ACC008971,ACCOUNT,FUZZY,match_key_name,0.8571,MEDIUM
ACC009000,ACC008971,ACCOUNT,FUZZY,match_key_name,0.75,MEDIUM
ACC009001,ACC008971,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008974,ACC008973,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008980,ACC008973,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008984,ACC008973,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC008974,ACC008971,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009020,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009026,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009027,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009055,ACC009054,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009056,ACC009054,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009057,ACC009054,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009064,ACC009054,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009067,ACC009054,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009069,ACC009054,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009054,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009084,ACC009054,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009085,ACC009054,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009086,ACC009054,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009056,ACC009055,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009057,ACC009055,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009064,ACC009055,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009067,ACC009055,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009069,ACC009055,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009055,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009084,ACC009055,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009085,ACC009055,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009086,ACC009055,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009089,ACC009055,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009057,ACC009056,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009064,ACC009056,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009067,ACC009056,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009085,ACC009052,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009069,ACC009056,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009084,ACC009052,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009069,ACC009052,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009055,ACC009050,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009056,ACC009050,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009057,ACC009050,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009064,ACC009050,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009067,ACC009050,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009069,ACC009050,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009050,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009052,ACC009051,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009054,ACC009051,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009055,ACC009051,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009056,ACC009051,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009057,ACC009051,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009064,ACC009051,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009067,ACC009051,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009069,ACC009051,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009051,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009084,ACC009051,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009054,ACC009052,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009055,ACC009052,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009056,ACC009052,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009057,ACC009052,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009064,ACC009052,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009067,ACC009052,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009052,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC000907,ACC009056,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009084,ACC009056,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009085,ACC009056,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009089,ACC009067,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000909,ACC009067,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009097,ACC009067,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009101,ACC009067,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009102,ACC009067,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009069,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009084,ACC009069,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009085,ACC009069,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009086,ACC009069,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009089,ACC009069,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC000909,ACC009069,ACCOUNT,FUZZY,match_key_name,0.9565,HIGH
ACC009097,ACC009069,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009101,ACC009069,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009102,ACC009069,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009103,ACC009069,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009084,ACC000907,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009085,ACC000907,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009086,ACC000907,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009089,ACC000907,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC000909,ACC000907,ACCOUNT,FUZZY,match_key_name,0.9091,HIGH
ACC009097,ACC000907,ACCOUNT,FUZZY,match_key_name,0.9565,HIGH
ACC009101,ACC000907,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009102,ACC000907,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009086,ACC009067,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009085,ACC009067,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009084,ACC009067,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009067,ACCOUNT,FUZZY,match_key_name,0.9565,HIGH
ACC009086,ACC009056,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009089,ACC009056,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000909,ACC009056,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009064,ACC009057,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009067,ACC009057,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009069,ACC009057,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000907,ACC009057,ACCOUNT,FUZZY,match_key_name,0.9565,HIGH
ACC009084,ACC009057,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009085,ACC009057,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009086,ACC009057,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009089,ACC009057,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009054,ACC009050,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC000909,ACC009057,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009067,ACC009064,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009069,ACC009064,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC000907,ACC009064,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009084,ACC009064,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009085,ACC009064,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009086,ACC009064,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009089,ACC009064,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC000909,ACC009064,ACCOUNT,FUZZY,match_key_name,0.8696,MEDIUM
ACC009097,ACC009064,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009101,ACC009064,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009069,ACC009067,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009097,ACC009057,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009052,ACC009050,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009051,ACC009050,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009069,ACC009045,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009036,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009039,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009040,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009043,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009044,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009045,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009050,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009051,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009052,ACC009027,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009036,ACC009031,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009039,ACC009031,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009040,ACC009031,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009043,ACC009031,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009044,ACC009031,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009045,ACC009031,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009050,ACC009031,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009051,ACC009031,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009052,ACC009031,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009054,ACC009031,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009039,ACC009036,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009040,ACC009036,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009043,ACC009036,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009044,ACC009036,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009031,ACC009027,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009051,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009050,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009045,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009031,ACC009019,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009036,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009039,ACC009019,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009040,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009043,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009044,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009045,ACC009019,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009026,ACC009020,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009027,ACC009020,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009031,ACC009020,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009036,ACC009020,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009045,ACC009036,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009039,ACC009020,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009043,ACC009020,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009044,ACC009020,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009045,ACC009020,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009050,ACC009020,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009027,ACC009026,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009031,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009036,ACC009026,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC009039,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009040,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009043,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009044,ACC009026,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009040,ACC009020,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
ACC008963,ACC008948,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009050,ACC009036,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009052,ACC009036,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009055,ACC009043,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009056,ACC009043,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009057,ACC009043,ACCOUNT,FUZZY,match_key_name,0.8333,MEDIUM
ACC009064,ACC009043,ACCOUNT,FUZZY,match_key_name,0.9167,HIGH
