record_id,entity_type,dimension,dq_check,field_name,issue_value,severity
CON018589,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004537,HIGH
CON018590,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004803,HIGH
CON018592,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000434,HIGH
CON018593,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003590,HIGH
CON018595,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007767,HIGH
CON018596,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008074,HIGH
CON018597,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003032,HIGH
CON018599,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008328,HIGH
CON018600,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001014,HIGH
CON018601,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007608,HIGH
CON018602,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004817,HIGH
CON018603,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001279,HIGH
CON018604,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004151,HIGH
CON018605,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000253,HIGH
CON018606,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000454,HIGH
CON018607,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007240,HIGH
CON018612,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003609,HIGH
CON018614,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006259,HIGH
CON018617,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003680,HIGH
CON018620,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008306,HIGH
CON018629,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006388,HIGH
CON018632,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008704,HIGH
CON018633,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007946,HIGH
CON018635,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008498,HIGH
CON018645,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002395,HIGH
CON018646,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003597,HIGH
CON018648,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009426,HIGH
CON018650,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003511,HIGH
CON018653,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007522,HIGH
CON018659,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007213,HIGH
CON018661,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003232,HIGH
CON018662,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000109,HIGH
CON018668,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004772,HIGH
CON018669,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001335,HIGH
CON018670,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007854,HIGH
CON018671,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009453,HIGH
CON018672,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008607,HIGH
CON018673,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008026,HIGH
CON018674,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009199,HIGH
CON018677,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000343,HIGH
CON018680,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006890,HIGH
CON018681,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000287,HIGH
CON018682,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002474,HIGH
CON018684,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007368,HIGH
CON018685,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008931,HIGH
CON018691,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002608,HIGH
CON018693,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003317,HIGH
CON018697,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004348,HIGH
CON018699,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009639,HIGH
CON018703,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007880,HIGH
CON018705,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003548,HIGH
CON018706,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001727,HIGH
CON018708,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006034,HIGH
CON018713,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006671,HIGH
CON018718,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000020,HIGH
CON018719,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002689,HIGH
CON018721,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009959,HIGH
CON018724,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002907,HIGH
CON018726,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008555,HIGH
CON018729,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004005,HIGH
CON018730,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000162,HIGH
CON018732,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005184,HIGH
CON018737,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003634,HIGH
CON018739,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003366,HIGH
CON018740,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004975,HIGH
CON018742,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009052,HIGH
CON018743,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004337,HIGH
CON018748,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007743,HIGH
CON018750,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000230,HIGH
CON018751,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003697,HIGH
CON018752,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001489,HIGH
CON018754,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000410,HIGH
CON018758,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007743,HIGH
CON018759,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003411,HIGH
CON018762,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007486,HIGH
CON018763,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002883,HIGH
CON018766,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007795,HIGH
CON018769,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003523,HIGH
CON018770,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007378,HIGH
CON018774,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005280,HIGH
CON018776,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008529,HIGH
CON018777,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007244,HIGH
CON018778,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003409,HIGH
CON018780,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005387,HIGH
CON018781,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006101,HIGH
CON018782,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008382,HIGH
CON018784,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000880,HIGH
CON018788,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000234,HIGH
CON018789,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002051,HIGH
CON018792,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006464,HIGH
CON018795,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007842,HIGH
CON018796,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007937,HIGH
CON018799,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000178,HIGH
CON018801,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002806,HIGH
CON018802,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006121,HIGH
CON018804,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004556,HIGH
CON018806,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002828,HIGH
CON018807,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004891,HIGH
CON018808,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003124,HIGH
CON018811,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009753,HIGH
CON018813,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006474,HIGH
CON018816,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000352,HIGH
CON018827,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000293,HIGH
CON018830,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006150,HIGH
CON018831,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008987,HIGH
CON018832,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008656,HIGH
CON018833,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005092,HIGH
CON018842,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000717,HIGH
CON018844,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002378,HIGH
CON018845,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007269,HIGH
CON018846,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005360,HIGH
CON018849,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006350,HIGH
CON018850,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000771,HIGH
CON018852,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007760,HIGH
CON018855,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003413,HIGH
CON018857,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000906,HIGH
CON018858,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008890,HIGH
CON018859,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009860,HIGH
CON018864,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009600,HIGH
CON018867,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008472,HIGH
CON018868,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003548,HIGH
CON018871,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008840,HIGH
CON018872,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000511,HIGH
CON018874,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008814,HIGH
CON018878,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002990,HIGH
CON018879,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008665,HIGH
CON018881,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002013,HIGH
CON018882,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007340,HIGH
CON018885,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000619,HIGH
CON018888,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002907,HIGH
CON018891,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007340,HIGH
CON018892,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004040,HIGH
CON018894,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008194,HIGH
CON018895,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007700,HIGH
CON018899,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005703,HIGH
CON018902,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000219,HIGH
CON018903,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003854,HIGH
CON018906,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007915,HIGH
CON018911,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007644,HIGH
CON018913,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000246,HIGH
CON018915,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008690,HIGH
CON018916,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004415,HIGH
CON018920,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003875,HIGH
CON018921,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001938,HIGH
CON018923,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007896,HIGH
CON018926,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004244,HIGH
CON018929,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008135,HIGH
CON018932,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004389,HIGH
CON018934,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003367,HIGH
CON018935,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003382,HIGH
CON018938,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006619,HIGH
CON018939,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004388,HIGH
CON018941,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003449,HIGH
CON018942,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002603,HIGH
CON018947,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009579,HIGH
CON018953,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008468,HIGH
CON018954,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008343,HIGH
CON018957,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003542,HIGH
CON018958,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007807,HIGH
CON018960,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001373,HIGH
CON018961,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004669,HIGH
CON018963,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005517,HIGH
CON018965,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006647,HIGH
CON018966,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006317,HIGH
CON018967,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004764,HIGH
CON018969,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009293,HIGH
CON018971,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006732,HIGH
CON018972,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007012,HIGH
CON018975,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000031,HIGH
CON018977,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001889,HIGH
CON018978,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002676,HIGH
CON018980,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005489,HIGH
CON018981,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002612,HIGH
CON018983,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002886,HIGH
CON018984,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009144,HIGH
CON018985,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007220,HIGH
CON018986,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005867,HIGH
CON018993,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006183,HIGH
CON018997,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006652,HIGH
CON018999,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007294,HIGH
CON019001,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005799,HIGH
CON019004,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001234,HIGH
CON019008,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002389,HIGH
CON019009,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006154,HIGH
CON019012,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008664,HIGH
CON019017,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009632,HIGH
CON019018,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005497,HIGH
CON019019,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009700,HIGH
CON019021,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006203,HIGH
CON019022,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008150,HIGH
CON019032,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004954,HIGH
CON019036,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007268,HIGH
CON019037,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009580,HIGH
CON019045,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001702,HIGH
CON019046,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008922,HIGH
CON019047,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003880,HIGH
CON019048,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004543,HIGH
CON019049,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002390,HIGH
CON019051,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007498,HIGH
CON019054,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008619,HIGH
CON019058,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006671,HIGH
CON019059,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002708,HIGH
CON019061,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004207,HIGH
CON019065,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009960,HIGH
CON019071,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000477,HIGH
CON019072,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007284,HIGH
CON019073,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004482,HIGH
CON019079,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002193,HIGH
CON019080,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006202,HIGH
CON019082,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008777,HIGH
CON019083,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004831,HIGH
CON019086,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006963,HIGH
CON019087,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004551,HIGH
CON019089,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003016,HIGH
CON019090,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001283,HIGH
CON019094,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007622,HIGH
CON019097,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000656,HIGH
CON019099,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001026,HIGH
CON019101,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004826,HIGH
CON019102,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002971,HIGH
CON019106,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007797,HIGH
CON019109,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000622,HIGH
CON019110,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003086,HIGH
CON019120,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001209,HIGH
CON019122,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003498,HIGH
CON019124,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009845,HIGH
CON019125,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001794,HIGH
CON019127,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004048,HIGH
CON019128,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008345,HIGH
CON019129,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009293,HIGH
CON019131,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002149,HIGH
CON019134,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008673,HIGH
CON019135,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003750,HIGH
CON019137,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007939,HIGH
CON019139,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004969,HIGH
CON019140,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008367,HIGH
CON019141,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000181,HIGH
CON019142,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007325,HIGH
CON019148,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000105,HIGH
CON019150,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005205,HIGH
CON019153,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002491,HIGH
CON019160,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006629,HIGH
CON019161,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007283,HIGH
CON019162,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002208,HIGH
CON019163,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008809,HIGH
CON019165,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006162,HIGH
CON019167,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004648,HIGH
CON019168,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003134,HIGH
CON019170,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009993,HIGH
CON019171,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009377,HIGH
CON019173,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008545,HIGH
CON019176,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006497,HIGH
CON019177,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002300,HIGH
CON019178,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007681,HIGH
CON019182,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006400,HIGH
CON019188,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001245,HIGH
CON019191,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003258,HIGH
CON019192,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000382,HIGH
CON019194,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006148,HIGH
CON019195,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009644,HIGH
CON019197,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004222,HIGH
CON019199,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009249,HIGH
CON019202,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001062,HIGH
CON019208,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007333,HIGH
CON019209,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003627,HIGH
CON019210,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002984,HIGH
CON019211,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000863,HIGH
CON019212,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004881,HIGH
CON019213,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007829,HIGH
CON019214,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000141,HIGH
CON019217,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000921,HIGH
CON019218,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007029,HIGH
CON019220,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008279,HIGH
CON019221,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001370,HIGH
CON019225,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003828,HIGH
CON019226,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008975,HIGH
CON019227,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005513,HIGH
CON019229,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004813,HIGH
CON019231,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008833,HIGH
CON019232,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008911,HIGH
CON019235,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000638,HIGH
CON019238,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008700,HIGH
CON019239,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006826,HIGH
CON019243,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004950,HIGH
CON019244,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001360,HIGH
CON019245,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000604,HIGH
CON019246,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003707,HIGH
CON019252,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008009,HIGH
CON019254,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002517,HIGH
CON019257,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004157,HIGH
CON019258,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001469,HIGH
CON019259,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002237,HIGH
CON019260,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002487,HIGH
CON019262,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004393,HIGH
CON019263,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003442,HIGH
CON019265,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007928,HIGH
CON019271,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001797,HIGH
CON019272,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009437,HIGH
CON019273,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009661,HIGH
CON019275,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008299,HIGH
CON019278,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009401,HIGH
CON019279,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003214,HIGH
CON019282,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004632,HIGH
