account_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
ACC008495,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008496,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008497,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008499,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008503,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008506,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008510,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008511,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008513,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008515,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008516,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008517,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008523,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008524,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008528,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008532,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008539,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008542,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008543,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008544,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008546,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008548,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008549,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008551,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008554,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008560,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008562,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008564,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008565,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008566,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008568,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008570,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008572,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008577,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008578,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008580,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008581,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008585,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008586,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008587,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008595,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008596,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008597,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008598,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008601,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008602,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008603,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008604,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008605,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008609,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008610,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008611,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008614,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008616,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008622,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008623,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008625,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008626,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008628,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008631,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008632,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008634,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008635,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008636,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008638,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008640,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008641,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008644,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008645,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008646,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008647,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008648,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008650,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008652,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008657,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008659,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008660,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008662,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008663,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008668,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008669,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008670,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008672,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008678,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008679,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008680,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008681,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008683,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008685,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008687,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008691,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008692,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008693,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008694,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008698,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008706,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008712,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008713,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008717,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008718,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008722,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008726,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008727,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008733,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008734,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008735,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008736,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008739,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008741,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008743,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008745,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008746,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008749,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008752,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008753,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008755,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008759,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008760,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008764,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008766,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008767,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008770,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008771,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008775,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008776,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008778,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008779,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008782,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008785,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008786,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008789,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008791,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008798,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008801,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008802,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008803,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008805,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008806,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008807,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008810,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008811,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008812,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008816,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008817,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008818,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008819,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008822,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008824,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008826,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008829,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008831,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008832,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008838,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008844,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008846,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008853,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008854,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008855,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008856,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008857,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008861,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008862,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008864,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008866,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008867,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008868,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008872,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008873,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008874,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008876,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008877,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008878,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008881,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008883,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008884,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008885,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008887,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008888,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008891,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008892,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008893,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008894,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008900,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008904,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008906,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008912,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008915,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008917,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008918,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008919,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008925,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008926,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008927,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008928,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008930,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008932,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008933,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008936,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008938,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008939,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008940,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008942,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008944,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008949,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008950,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008954,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008955,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008956,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008958,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008959,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008961,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008964,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008967,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008969,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008970,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008972,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008978,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC008981,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008982,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008983,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008985,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008989,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008990,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008995,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008996,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008997,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008998,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC008999,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009004,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009007,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009008,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009009,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009010,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009011,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009012,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009015,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009016,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009017,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009018,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009022,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009025,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009029,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009030,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009033,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009034,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009035,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009037,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009042,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009046,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009047,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009049,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009053,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009059,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009060,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009062,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009065,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009066,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009068,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009070,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009072,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009073,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009074,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009076,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009077,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009078,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009079,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009081,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009083,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009087,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009088,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009091,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009092,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009094,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009095,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009098,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009104,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009105,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009108,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009109,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009111,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009114,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009118,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009120,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009122,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009125,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009126,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009127,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009128,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009129,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009134,ACCOUNT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
ACC009136,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009140,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009141,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009142,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009146,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
ACC009148,ACCOUNT,100.0,100.0,100.0,0.0,100.0,90.0,A,1,0,YES
