lead_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
LEA013768,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013769,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013770,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013771,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013772,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013773,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013774,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013775,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013776,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013777,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013778,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013779,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013780,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013781,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013782,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013783,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013784,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013785,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013786,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013787,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013788,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013789,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013790,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013791,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013792,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013793,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013794,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013795,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013796,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013797,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013798,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013799,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013800,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013801,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013802,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013803,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013804,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013805,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013806,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013807,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013808,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013809,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013810,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013811,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013812,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013813,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013814,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013815,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013816,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013817,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013818,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013819,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013820,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013821,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013822,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013823,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013824,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013825,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013826,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013827,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013828,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013829,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013830,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013831,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013832,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013833,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013834,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013835,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013836,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013837,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013838,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013839,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013840,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013841,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013842,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013843,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013844,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013845,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013846,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013847,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013848,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013849,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013850,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013851,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013852,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013853,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013854,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013855,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013856,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013857,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013858,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013859,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013860,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013861,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013862,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013863,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013864,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013865,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013866,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013867,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013868,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013869,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013870,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013871,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013872,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013873,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013874,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013875,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013876,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013877,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013878,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013879,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013880,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013881,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013882,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013883,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013884,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013885,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013886,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013887,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013888,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013889,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013890,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013891,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013892,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013893,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013894,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013895,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013896,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013897,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013898,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013899,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013900,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013901,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013902,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013903,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013904,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013905,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013906,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013907,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013908,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013909,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013910,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013911,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013912,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013913,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013914,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013915,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013916,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013917,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013918,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013919,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013920,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013921,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013922,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013923,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013924,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013925,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013926,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013927,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013928,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013929,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013930,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013931,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013932,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013933,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013934,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013935,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013936,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013937,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013938,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013939,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013940,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013941,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013942,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013943,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013944,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013945,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013946,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013947,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013948,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013949,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013950,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013951,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013952,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013953,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013954,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013955,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013956,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013957,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013958,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013959,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013960,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013961,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013962,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013963,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013964,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013965,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013966,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013967,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013968,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013969,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013970,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013971,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013972,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013973,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013974,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013975,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013976,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013977,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013978,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013979,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013980,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013981,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013982,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013983,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013984,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013985,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013986,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013987,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013988,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013989,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013990,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013991,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013992,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013993,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013994,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013995,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013996,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013997,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013998,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA013999,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014000,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014001,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014002,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014003,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014004,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014005,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014006,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014007,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014008,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014009,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014010,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014011,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014012,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014013,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014014,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014015,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014016,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014017,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014018,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014019,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014020,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014021,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014022,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014023,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014024,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014025,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014026,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014027,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014028,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014029,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014030,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014031,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014032,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014033,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014034,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014035,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014036,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014037,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014038,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014039,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014040,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014041,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014042,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014043,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014044,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014045,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014046,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014047,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014048,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014049,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014050,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014051,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014052,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014053,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014054,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014055,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014056,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014057,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014058,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014059,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014060,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014061,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014062,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014063,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014064,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014065,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014066,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014067,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014068,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014069,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014070,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014071,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014072,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014073,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014074,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014075,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014076,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014077,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014078,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014079,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014080,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014081,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014082,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA014083,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
