contact_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
CON023814,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023815,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023816,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023817,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023818,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023819,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023820,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023821,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023822,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023823,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023824,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023826,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023828,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023829,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023830,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023831,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023832,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023833,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023834,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023835,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023836,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023837,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023838,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023839,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023840,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023841,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023842,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023843,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023844,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023845,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023846,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023847,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023848,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023849,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023850,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023851,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023852,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023853,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023854,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023855,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023856,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023857,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023859,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023860,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023861,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023862,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023863,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023864,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023865,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023866,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023867,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023868,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023869,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023871,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023872,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023873,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023874,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023875,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023876,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023877,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023878,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023879,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023880,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023882,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023883,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023884,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023885,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023887,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023889,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023890,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023891,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023892,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023893,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023894,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023895,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023896,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023897,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023898,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023899,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023900,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023901,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023902,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023903,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023904,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023906,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023907,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023908,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023911,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023912,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023914,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023915,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023916,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023917,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023918,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023919,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023921,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023922,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023923,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023924,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023925,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023927,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023928,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023929,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023931,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023933,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023934,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023937,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023938,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023939,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023940,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023941,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023943,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023944,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023945,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023946,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023947,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023948,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023950,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023951,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023952,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023953,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023954,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023955,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023956,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023957,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023958,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023959,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023960,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023961,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023962,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023963,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023964,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023965,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023966,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023967,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023968,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023969,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023970,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023971,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023972,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023973,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023974,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023975,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023976,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023977,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023978,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023980,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023981,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023982,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023983,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023984,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023985,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023986,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023989,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023990,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023991,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023992,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023993,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023994,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023995,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023996,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON023997,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON023999,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024000,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024001,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024002,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024003,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024005,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024006,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024007,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024008,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024009,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024010,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024011,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024012,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024013,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024016,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024018,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024019,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024020,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024022,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024023,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024024,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024025,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024026,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024027,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024028,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024029,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024030,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024031,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024032,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024033,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024034,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024036,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024037,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024038,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024039,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024040,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024041,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024042,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024043,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024044,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024046,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024047,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024048,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024049,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024050,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024052,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024053,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024055,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024056,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024057,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024058,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024059,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024060,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024061,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024062,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024063,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024065,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024066,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024067,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024068,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024069,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024070,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024071,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024072,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024073,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024075,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024076,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024077,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024078,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024079,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024080,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024081,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024082,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024083,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024084,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024086,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024087,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024088,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024089,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024090,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024091,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024092,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024093,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024094,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024095,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024096,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024097,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024098,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024099,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024100,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024101,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024103,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024104,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024105,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024106,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024107,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024108,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024109,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024110,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024111,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024112,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024113,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024114,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024115,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024116,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024117,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024118,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024119,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024120,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024121,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024122,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024123,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024124,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024126,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024127,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024128,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024129,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024130,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024131,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024132,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024133,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024134,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024135,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024136,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024137,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024138,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024139,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024140,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024141,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024142,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024143,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024144,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024146,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024148,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024149,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024150,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024151,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024153,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024154,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024155,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024156,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024157,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024158,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024161,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024162,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024163,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024164,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024165,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024166,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024167,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024168,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024169,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON024170,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON024171,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
