account_id,account_name,industry,country,annual_revenue,employee_count,std_flag
ACC009111,Company 9111,Retail,Germany,41814061,36423,OK
ACC009112,Company 9112,Technology,USA,32378371,11067,OK
ACC009113,Company 9113,Retail,USA,217506155,40292,OK
ACC009114,Company 9114,Healthcare,USA,256305843,1613,OK
ACC009115,Company 9115,Healthcare,India,154111182,18340,OK
ACC009116,Company 9116,Technology,United Kingdom,77489055,12246,OK
ACC009117,Company 9117,Retail,United Kingdom,227774124,6295,OK
ACC009118,Company 9118,Finance,Australia,276075204,25880,OK
ACC009119,Company 9119,Healthcare,India,65448132,27953,OK
ACC009120,Company 9120,Technology,United Kingdom,75106495,25365,OK
ACC009121,Company 9121,Finance,United Kingdom,67093334,6538,OK
ACC009122,Company 9122,Healthcare,United Kingdom,251526969,5357,OK
ACC009123,Company 9123,Finance,United Kingdom,450994403,8531,OK
ACC009124,Company 9124,Healthcare,USA,76502769,46629,OK
ACC009125,Company 9125,Manufacturing,United Kingdom,310984802,34679,OK
ACC009126,Company 9126,Manufacturing,United Kingdom,467648555,5806,OK
ACC009127,Company 9127,Retail,Germany,410787678,30598,OK
ACC009128,Company 9128,Retail,United Kingdom,226999982,25524,OK
ACC009129,Company 9129,Healthcare,Germany,265254579,34135,OK
ACC009130,Company 9130,Manufacturing,Australia,330291156,28979,OK
ACC009131,Company 9131,Retail,Germany,197699965,7308,OK
ACC009132,Company 9132,Retail,Australia,2870175,16414,OK
ACC009133,Company 9133,Retail,USA,154200887,19156,OK
ACC009134,Company 9134,Healthcare,USA,73669909,24599,OK
ACC009135,Company 9135,Finance,USA,323193399,37817,OK
ACC009136,Company 9136,Finance,Germany,369342610,30193,OK
ACC009137,Company 9137,Healthcare,United Kingdom,482331746,28315,OK
ACC009138,Company 9138,Retail,United Kingdom,116482582,47144,OK
ACC009139,Company 9139,Finance,United Kingdom,116477400,39157,OK
ACC009140,Company 9140,Healthcare,India,214418632,32135,OK
ACC009141,Company 9141,Manufacturing,United Kingdom,425593521,5548,OK
ACC009142,Company 9142,Healthcare,USA,300509289,42603,OK
ACC009143,Company 9143,Healthcare,India,72916393,40384,OK
ACC009144,Company 9144,Retail,USA,200425746,8703,OK
ACC009145,Company 9145,Finance,USA,446090171,8190,OK
ACC009146,Company 9146,Finance,USA,432824763,43991,OK
ACC009147,Company 9147,Technology,India,60062567,48022,OK
ACC009148,Company 9148,Healthcare,USA,494709746,41776,OK
ACC009149,Company 9149,Healthcare,USA,280536237,12197,OK
ACC009150,Company 9150,Healthcare,USA,55425435,1819,OK
ACC009151,Company 9151,Retail,Germany,11422800,28624,OK
ACC009152,Company 9152,Manufacturing,United Kingdom,333625253,39688,OK
ACC009153,Company 9153,Technology,USA,241286237,34076,OK
ACC009154,Company 9154,Healthcare,USA,212483893,31664,OK
ACC009155,Company 9155,Manufacturing,India,383778184,30179,OK
ACC009156,Company 9156,Retail,USA,20040879,7263,OK
ACC009157,Company 9157,Manufacturing,United Kingdom,35917393,42258,OK
ACC009158,Company 9158,Finance,USA,305000523,20509,OK
ACC009159,Company 9159,Retail,United Kingdom,155902018,4603,OK
ACC009160,Company 9160,Technology,Australia,164934130,11461,OK
ACC009161,Company 9161,Retail,Australia,409420305,39664,OK
ACC009162,Company 9162,Retail,United Kingdom,294923778,18388,OK
ACC009163,Company 9163,Healthcare,USA,222123694,9075,OK
ACC009164,Company 9164,Technology,Australia,153395482,26212,OK
ACC009165,Company 9165,Technology,Australia,80307488,4015,OK
ACC009166,Company 9166,Technology,Australia,233408850,42558,OK
ACC009167,Company 9167,Finance,India,201083544,10923,OK
ACC009168,Company 9168,Manufacturing,Australia,32081680,16540,OK
ACC009169,Company 9169,Technology,United Kingdom,403517265,22345,OK
ACC009170,Company 9170,Healthcare,Germany,384924659,42765,OK
ACC009171,Company 9171,Finance,Germany,327599754,14691,OK
ACC009172,Company 9172,Retail,India,363507092,18306,OK
ACC009173,Company 9173,Technology,USA,368679517,41688,OK
ACC009174,Company 9174,Retail,USA,304955508,25094,OK
ACC009175,Company 9175,Technology,United Kingdom,361885535,4345,OK
ACC009176,Company 9176,Healthcare,USA,116820299,13142,OK
ACC009177,Company 9177,Manufacturing,United Kingdom,356684616,11022,OK
ACC009178,Company 9178,Technology,USA,29334933,49482,OK
ACC009179,Company 9179,Retail,United Kingdom,206998792,37124,OK
ACC009180,Company 9180,Healthcare,USA,228920125,28365,OK
ACC009181,Company 9181,Retail,India,207712508,24111,OK
ACC009182,Company 9182,Technology,Germany,425255447,34264,OK
ACC009183,Company 9183,Healthcare,India,438961261,17065,OK
ACC009184,Company 9184,Manufacturing,Australia,242254264,11485,OK
ACC009185,Company 9185,Retail,USA,374193533,10033,OK
ACC009186,Company 9186,Technology,USA,204387299,7418,OK
ACC009187,Company 9187,Finance,USA,395091963,41100,OK
ACC009188,Company 9188,Healthcare,United Kingdom,57738048,7106,OK
ACC009189,Company 9189,Technology,USA,289261514,27860,OK
ACC009190,Company 9190,Healthcare,Australia,400495133,16024,OK
ACC009191,Company 9191,Healthcare,United Kingdom,188598472,13136,OK
ACC009192,Company 9192,Manufacturing,Germany,276986664,38228,OK
ACC009193,Company 9193,Healthcare,India,306199966,27888,OK
ACC009194,Company 9194,Manufacturing,USA,400551741,20938,OK
ACC009195,Company 9195,Retail,India,285013690,48190,OK
ACC009196,Company 9196,Healthcare,Germany,437224043,31304,OK
ACC009197,Company 9197,Retail,Germany,260035154,44534,OK
ACC009198,Company 9198,Retail,USA,162513806,21472,OK
ACC009199,Company 9199,Finance,USA,161187338,14908,OK
ACC009200,Company 9200,Healthcare,Australia,131402924,23321,OK
ACC009201,Company 9201,Retail,USA,50051101,37143,OK
ACC009202,Company 9202,Technology,USA,472399803,4208,OK
ACC009203,Company 9203,Technology,USA,62470331,4815,OK
ACC009204,Company 9204,Finance,India,439422986,7240,OK
ACC009205,Company 9205,Healthcare,United Kingdom,264155644,36275,OK
ACC009206,Company 9206,Healthcare,Australia,176153993,11596,OK
ACC009207,Company 9207,Finance,USA,133002763,27667,OK
ACC009208,Company 9208,Finance,United Kingdom,357588838,22629,OK
ACC009209,Company 9209,Finance,USA,171284901,48547,OK
ACC009210,Company 9210,Technology,USA,371855188,38435,OK
ACC009211,Company 9211,Finance,United Kingdom,78544655,13446,OK
ACC009212,Company 9212,Manufacturing,USA,176428339,46718,OK
ACC009213,Company 9213,Healthcare,United Kingdom,109427566,45834,OK
ACC009214,Company 9214,Retail,India,159184720,33335,OK
ACC009215,Company 9215,Manufacturing,India,499909268,45673,OK
ACC009216,Company 9216,Technology,United Kingdom,407506914,17247,OK
ACC009217,Company 9217,Retail,USA,255692684,34900,OK
ACC009218,Company 9218,Healthcare,USA,122312728,49643,OK
ACC009219,Company 9219,Technology,USA,21876322,35003,OK
ACC009220,Company 9220,Healthcare,USA,1225275,30101,OK
ACC009221,Company 9221,Manufacturing,India,371078656,906,OK
ACC009222,Company 9222,Retail,USA,459709775,42138,OK
ACC009223,Company 9223,Retail,Australia,308567030,1988,OK
ACC009224,Company 9224,Technology,India,269864529,10138,OK
ACC009225,Company 9225,Manufacturing,Australia,315933350,1071,OK
ACC009226,Company 9226,Healthcare,United Kingdom,67056739,16145,OK
ACC009227,Company 9227,Finance,USA,471745591,1585,OK
ACC009228,Company 9228,Manufacturing,India,259153384,41185,OK
ACC009229,Company 9229,Retail,USA,127573583,36223,OK
ACC009230,Company 9230,Healthcare,USA,114703525,28717,OK
ACC009231,Company 9231,Retail,USA,314737051,45817,OK
ACC009232,Company 9232,Healthcare,Germany,160642028,22708,OK
ACC009233,Company 9233,Finance,USA,394993149,39792,OK
ACC009234,Company 9234,Finance,India,428717489,22524,OK
ACC009235,Company 9235,Healthcare,India,402479613,4678,OK
ACC009236,Company 9236,Finance,United Kingdom,120192620,20611,OK
ACC009237,Company 9237,Healthcare,United Kingdom,93416473,27127,OK
ACC009238,Company 9238,Retail,United Kingdom,493039624,24869,OK
ACC009239,Company 9239,Finance,Australia,46384075,15619,OK
ACC009240,Company 9240,Finance,Germany,487398328,31829,OK
ACC009241,Company 9241,Technology,United Kingdom,279062760,1952,OK
ACC009242,Company 9242,Finance,United Kingdom,16501986,12491,OK
ACC009243,Company 9243,Finance,USA,368134306,23911,OK
ACC009244,Company 9244,Finance,USA,139353752,22296,OK
ACC009245,Company 9245,Healthcare,USA,182605084,18532,OK
ACC009246,Company 9246,Healthcare,United Kingdom,386246178,18257,OK
ACC009247,Company 9247,Healthcare,United Kingdom,178176493,19842,OK
ACC009248,Company 9248,Healthcare,Germany,340347004,39961,OK
ACC009249,Company 9249,Finance,USA,216047344,2224,OK
ACC009250,Company 9250,Retail,India,157073458,26211,OK
ACC009251,Company 9251,Retail,USA,212126738,48549,OK
ACC009252,Company 9252,Technology,United Kingdom,106063833,2908,OK
ACC009253,Company 9253,Healthcare,United Kingdom,335048039,38259,OK
ACC009254,Company 9254,Healthcare,USA,157979835,34937,OK
ACC009255,Company 9255,Retail,USA,256229288,34065,OK
ACC009256,Company 9256,Technology,Germany,390551138,42062,OK
ACC009257,Company 9257,Technology,Australia,381305229,12862,OK
ACC009258,Company 9258,Manufacturing,Germany,264655918,3130,OK
ACC009259,Company 9259,Retail,USA,449906273,43465,OK
ACC009260,Company 9260,Technology,USA,421167238,1887,OK
ACC009261,Company 9261,Technology,USA,112274157,47798,OK
ACC009262,Company 9262,Healthcare,USA,103520966,9644,OK
ACC009263,Company 9263,Manufacturing,USA,478422777,8308,OK
ACC009264,Company 9264,Technology,United Kingdom,470257500,13037,OK
ACC009265,Company 9265,Technology,Germany,251784909,29586,OK
ACC009266,Company 9266,Retail,India,402291149,30984,OK
ACC009267,Company 9267,Manufacturing,India,329031647,34555,OK
ACC009268,Company 9268,Finance,India,251592913,24168,OK
ACC009269,Company 9269,Finance,Australia,374263481,9525,OK
ACC009270,Company 9270,Healthcare,Germany,336336298,41775,OK
ACC009271,Company 9271,Manufacturing,United Kingdom,302503321,27769,OK
ACC009272,Company 9272,Finance,India,482542777,18745,OK
ACC009273,Company 9273,Manufacturing,USA,168944338,23954,OK
ACC009274,Company 9274,Retail,United Kingdom,407543583,7837,OK
ACC009275,Company 9275,Technology,USA,123522352,3638,OK
ACC009276,Company 9276,Retail,USA,82405136,9479,OK
ACC009277,Company 9277,Manufacturing,United Kingdom,367225917,48393,OK
ACC009278,Company 9278,Finance,USA,154020143,15281,OK
ACC009279,Company 9279,Finance,USA,98814089,47823,OK
ACC009280,Company 9280,Healthcare,USA,365159177,9829,OK
ACC009281,Company 9281,Finance,USA,384460638,33589,OK
ACC009282,Company 9282,Technology,Australia,439569861,25176,OK
ACC009283,Company 9283,Retail,Australia,382792924,8030,OK
ACC009284,Company 9284,Manufacturing,India,264877772,7761,OK
ACC009285,Company 9285,Technology,Australia,446122933,34925,OK
ACC009286,Company 9286,Manufacturing,United Kingdom,370592857,11734,OK
ACC009287,Company 9287,Retail,USA,369710182,28686,OK
ACC009288,Company 9288,Finance,USA,324871495,381,OK
ACC009289,Company 9289,Manufacturing,United Kingdom,216313418,48541,OK
ACC009290,Company 9290,Finance,USA,253100066,38428,OK
ACC009291,Company 9291,Technology,USA,215327202,26724,OK
ACC009292,Company 9292,Healthcare,Australia,443472370,43426,OK
ACC009293,Company 9293,Technology,United Kingdom,34149360,35410,OK
ACC009294,Company 9294,Retail,United Kingdom,435828000,7342,OK
ACC009295,Company 9295,Finance,United Kingdom,41846213,41392,OK
ACC009296,Company 9296,Technology,USA,309178675,26354,OK
ACC009297,Company 9297,Healthcare,India,223041570,49646,OK
ACC009298,Company 9298,Technology,India,495979155,13080,OK
ACC009299,Company 9299,Retail,USA,289222832,3847,OK
ACC009300,Company 9300,Finance,United Kingdom,239884633,27506,OK
ACC009301,Company 9301,Retail,India,206980308,13151,OK
ACC009302,Company 9302,Healthcare,USA,126326287,35069,OK
ACC009303,Company 9303,Retail,Australia,295113172,41787,OK
ACC009304,Company 9304,Finance,Germany,122937556,34263,OK
ACC009305,Company 9305,Finance,USA,336437828,49319,OK
ACC009306,Company 9306,Manufacturing,Germany,469866169,30845,OK
ACC009307,Company 9307,Retail,USA,220415055,41083,OK
ACC009308,Company 9308,Manufacturing,United Kingdom,135261234,47747,OK
ACC009309,Company 9309,Retail,India,79913496,4836,OK
ACC009310,Company 9310,Healthcare,USA,243533732,29176,OK
ACC009311,Company 9311,Retail,USA,107003311,6969,OK
ACC009312,Company 9312,Finance,USA,420804106,6412,OK
ACC009313,Company 9313,Healthcare,Germany,235344662,19282,OK
ACC009314,Company 9314,Healthcare,USA,282257832,25221,OK
ACC009315,Company 9315,Healthcare,United Kingdom,421045061,1203,OK
ACC009316,Company 9316,Healthcare,USA,9698717,27468,OK
ACC009317,Company 9317,Retail,United Kingdom,458539397,36898,OK
ACC009318,Company 9318,Technology,USA,181358792,43678,OK
ACC009319,Company 9319,Healthcare,USA,165610365,7231,OK
ACC009320,Company 9320,Technology,Germany,357397766,10522,OK
ACC009321,Company 9321,Retail,United Kingdom,230364746,2376,OK
ACC009322,Company 9322,Technology,USA,341865942,36791,OK
ACC009323,Company 9323,Retail,Australia,190054510,21315,OK
ACC009324,Company 9324,Retail,Germany,392063758,38611,OK
ACC009325,Company 9325,Technology,Australia,80893137,35894,OK
ACC009326,Company 9326,Healthcare,USA,265042949,47768,OK
ACC009327,Company 9327,Finance,India,226551350,4765,OK
ACC009328,Company 9328,Technology,Germany,423639609,1976,OK
ACC009329,Company 9329,Finance,Australia,314293332,45056,OK
ACC009330,Company 9330,Healthcare,USA,45085076,48519,OK
ACC009331,Company 9331,Finance,Germany,321108772,614,OK
ACC009332,Company 9332,Manufacturing,USA,301940342,23432,OK
ACC009333,Company 9333,Retail,Australia,46562455,30820,OK
ACC009334,Company 9334,Technology,USA,255008620,9469,OK
ACC009335,Company 9335,Retail,India,353325279,1156,OK
ACC009336,Company 9336,Healthcare,USA,267393338,34095,OK
ACC009337,Company 9337,Manufacturing,Australia,270682068,12374,OK
ACC009338,Company 9338,Technology,USA,53720807,1459,OK
ACC009339,Company 9339,Retail,Germany,219312154,47276,OK
ACC009340,Company 9340,Technology,India,242691958,3070,OK
ACC009341,Company 9341,Healthcare,United Kingdom,433278040,40215,OK
ACC009342,Company 9342,Healthcare,United Kingdom,18815190,46801,OK
ACC009343,Company 9343,Technology,United Kingdom,382300885,44395,OK
ACC009344,Company 9344,Technology,USA,150664884,44775,OK
ACC009345,Company 9345,Retail,USA,1938495,10293,OK
ACC009346,Company 9346,Manufacturing,India,299284655,12871,OK
ACC009347,Company 9347,Technology,USA,194217072,28368,OK
ACC009348,Company 9348,Technology,Australia,84992048,3583,OK
ACC009349,Company 9349,Healthcare,USA,212336828,4348,OK
ACC009350,Company 9350,Technology,Australia,332445851,20933,OK
ACC009351,Company 9351,Technology,Australia,267828304,9459,OK
ACC009352,Company 9352,Finance,USA,381784901,45387,OK
ACC009353,Company 9353,Retail,United Kingdom,77806417,4071,OK
ACC009354,Company 9354,Retail,Australia,342663085,44075,OK
ACC009355,Company 9355,Healthcare,USA,403504836,9390,OK
ACC009356,Company 9356,Technology,USA,70640583,49489,OK
ACC009357,Company 9357,Finance,USA,315671662,9762,OK
ACC009358,Company 9358,Healthcare,Australia,419620999,3543,OK
ACC009359,Company 9359,Retail,United Kingdom,362938251,43761,OK
ACC009360,Company 9360,Healthcare,USA,226285479,34877,OK
ACC009361,Company 9361,Retail,USA,18218372,27668,OK
ACC009362,Company 9362,Technology,USA,415774283,33182,OK
ACC009363,Company 9363,Technology,United Kingdom,105392595,46680,OK
ACC009364,Company 9364,Retail,USA,396383369,16844,OK
ACC009365,Company 9365,Healthcare,United Kingdom,182701016,16281,OK
ACC009366,Company 9366,Technology,United Kingdom,79447462,24018,OK
ACC009367,Company 9367,Finance,USA,345197372,43634,OK
ACC009368,Company 9368,Retail,United Kingdom,119252469,30236,OK
ACC009369,Company 9369,Technology,United Kingdom,78189173,23860,OK
ACC009370,Company 9370,Finance,United Kingdom,75761699,31654,OK
ACC009371,Company 9371,Technology,India,124990976,22852,OK
ACC009372,Company 9372,Finance,United Kingdom,452602637,7161,OK
ACC009373,Company 9373,Healthcare,USA,3998119,10907,OK
ACC009374,Company 9374,Manufacturing,United Kingdom,466709546,1551,OK
ACC009375,Company 9375,Retail,USA,471872323,12202,OK
ACC009376,Company 9376,Finance,India,274905958,40314,OK
ACC009377,Company 9377,Manufacturing,USA,89862473,37961,OK
ACC009378,Company 9378,Retail,USA,31097228,44211,OK
ACC009379,Company 9379,Finance,USA,388929727,34912,OK
ACC009380,Company 9380,Retail,USA,193284104,25531,OK
ACC009381,Company 9381,Manufacturing,USA,226363752,18220,OK
ACC009382,Company 9382,Manufacturing,USA,310761793,13664,OK
ACC009383,Company 9383,Healthcare,USA,12539878,19521,OK
ACC009384,Company 9384,Manufacturing,Germany,462832989,8350,OK
ACC009385,Company 9385,Technology,India,148392416,33906,OK
ACC009386,Company 9386,Finance,USA,367074021,18813,OK
ACC009387,Company 9387,Manufacturing,Australia,395090129,18684,OK
ACC009388,Company 9388,Healthcare,Germany,39242187,37261,OK
ACC009389,Company 9389,Retail,USA,241637645,6332,OK
ACC009390,Company 9390,Technology,USA,262631756,5807,OK
ACC009391,Company 9391,Manufacturing,Germany,106173493,43207,OK
ACC009392,Company 9392,Manufacturing,United Kingdom,50412276,21045,OK
ACC009393,Company 9393,Manufacturing,USA,16188857,2229,OK
ACC009394,Company 9394,Finance,USA,493275067,28756,OK
ACC009395,Company 9395,Retail,Australia,206284301,19011,OK
ACC009396,Company 9396,Technology,USA,298850528,37875,OK
ACC009397,Company 9397,Finance,United Kingdom,495163195,14678,OK
ACC009398,Company 9398,Manufacturing,USA,481563309,12622,OK
ACC009399,Company 9399,Finance,USA,458860241,39709,OK
ACC009400,Company 9400,Technology,USA,132806958,22337,OK
ACC009401,Company 9401,Manufacturing,USA,64849256,33991,OK
ACC009402,Company 9402,Finance,United Kingdom,428756714,23632,OK
ACC009403,Company 9403,Manufacturing,Germany,178711774,34231,OK
ACC009404,Company 9404,Retail,USA,122283088,4585,OK
ACC009405,Company 9405,Finance,United Kingdom,439031244,33088,OK
ACC009406,Company 9406,Technology,United Kingdom,203078612,33203,OK
ACC009407,Company 9407,Manufacturing,India,180748193,11388,OK
ACC009408,Company 9408,Manufacturing,Australia,497497399,3915,OK
ACC009409,Company 9409,Technology,USA,474465634,43207,OK
ACC009410,Company 9410,Finance,USA,239352867,335,OK
ACC009411,Company 9411,Manufacturing,USA,340766824,25057,OK
ACC009412,Company 9412,Retail,India,346116477,47219,OK
ACC009413,Company 9413,Retail,USA,257785017,27192,OK
ACC009414,Company 9414,Healthcare,USA,385626524,20542,OK
ACC009415,Company 9415,Healthcare,United Kingdom,23889483,24221,OK
ACC009416,Company 9416,Manufacturing,United Kingdom,328650791,19233,OK
ACC009417,Company 9417,Technology,Germany,196015588,9916,OK
ACC009418,Company 9418,Finance,USA,128078920,19105,OK
ACC009419,Company 9419,Healthcare,Germany,327206689,35870,OK
ACC009420,Company 9420,Retail,USA,238105774,17281,OK
ACC009421,Company 9421,Manufacturing,USA,247950770,349,OK
ACC009422,Company 9422,Technology,Germany,257426440,45264,OK
ACC009423,Company 9423,Finance,India,241206458,12227,OK
ACC009424,Company 9424,Retail,United Kingdom,154056061,22914,OK
ACC009425,Company 9425,Healthcare,Australia,382513834,25712,OK
ACC009426,Company 9426,Retail,USA,329801440,21148,OK
ACC009427,Company 9427,Healthcare,India,194366591,48587,OK
ACC009428,Company 9428,Technology,USA,286666880,38825,OK
ACC009429,Company 9429,Manufacturing,Australia,18639271,17098,OK
ACC009430,Company 9430,Finance,USA,308532811,11620,OK
ACC009431,Company 9431,Finance,Australia,399615054,7419,OK
ACC009432,Company 9432,Manufacturing,Australia,464974368,44602,OK
ACC009433,Company 9433,Healthcare,India,450281379,13482,OK
ACC009434,Company 9434,Finance,United Kingdom,434282005,44577,OK
ACC009435,Company 9435,Healthcare,USA,70195447,41443,OK
ACC009436,Company 9436,Retail,Australia,153319302,38169,OK
ACC009437,Company 9437,Technology,India,447193599,41556,OK
ACC009438,Company 9438,Retail,United Kingdom,341513218,41353,OK
ACC009439,Company 9439,Healthcare,Australia,130197499,21999,OK
ACC009440,Company 9440,Technology,USA,470188508,10982,OK
ACC009441,Company 9441,Manufacturing,Germany,158835684,1319,OK
ACC009442,Company 9442,Technology,India,363950694,29216,OK
ACC009443,Company 9443,Manufacturing,India,403104879,18997,OK
ACC009444,Company 9444,Finance,Germany,331915492,15295,OK
ACC009445,Company 9445,Manufacturing,India,215975284,18869,OK
ACC009446,Company 9446,Healthcare,United Kingdom,92934155,39893,OK
ACC009447,Company 9447,Healthcare,United Kingdom,143296566,12582,OK
ACC009448,Company 9448,Manufacturing,United Kingdom,397199812,27768,OK
ACC009449,Company 9449,Finance,Germany,197740442,44342,OK
ACC009450,Company 9450,Manufacturing,India,143153220,10874,OK
ACC009451,Company 9451,Finance,USA,348408581,6119,OK
ACC009452,Company 9452,Finance,Australia,253152103,12279,OK
ACC009453,Company 9453,Retail,Australia,172489656,42180,OK
ACC009454,Company 9454,Finance,India,365759717,46642,OK
ACC009455,Company 9455,Healthcare,USA,200084250,12344,OK
ACC009456,Company 9456,Manufacturing,United Kingdom,494924900,6373,OK
ACC009457,Company 9457,Manufacturing,United Kingdom,342538207,24596,OK
ACC009458,Company 9458,Retail,United Kingdom,88558587,12306,OK
ACC009459,Company 9459,Retail,Australia,33216250,16356,OK
ACC009460,Company 9460,Healthcare,USA,315550069,21674,OK
ACC009461,Company 9461,Retail,United Kingdom,88161331,7245,OK
ACC009462,Company 9462,Technology,India,308324885,17388,OK
ACC009463,Company 9463,Healthcare,United Kingdom,109470133,26547,OK
ACC009464,Company 9464,Finance,USA,225977796,21949,OK
ACC009465,Company 9465,Healthcare,USA,23754716,12320,OK
ACC009466,Company 9466,Healthcare,United Kingdom,485837473,35311,OK
ACC009467,Company 9467,Healthcare,United Kingdom,138071108,32120,OK
ACC009468,Company 9468,Technology,USA,126469688,42293,OK
ACC009469,Company 9469,Manufacturing,USA,386796570,38749,OK
ACC009470,Company 9470,Technology,India,349036342,24875,OK
ACC009471,Company 9471,Manufacturing,India,55386428,14068,OK
ACC009472,Company 9472,Manufacturing,USA,54790573,36543,OK
ACC009473,Company 9473,Healthcare,United Kingdom,445084267,8681,OK
ACC009474,Company 9474,Retail,India,227066611,13832,OK
ACC009475,Company 9475,Finance,United Kingdom,123682252,47058,OK
ACC009476,Company 9476,Finance,USA,443544278,46472,OK
ACC009477,Company 9477,Retail,Australia,66667536,35476,OK
ACC009478,Company 9478,Finance,United Kingdom,97285176,23320,OK
ACC009479,Company 9479,Retail,India,238761092,27228,OK
ACC009480,Company 9480,Healthcare,United Kingdom,192054295,30474,OK
ACC009481,Company 9481,Retail,Germany,288621581,5108,OK
ACC009482,Company 9482,Manufacturing,United Kingdom,93508080,42416,OK
ACC009483,Company 9483,Healthcare,United Kingdom,420237561,17064,OK
ACC009484,Company 9484,Healthcare,USA,462083071,9880,OK
ACC009485,Company 9485,Technology,Australia,163698638,42229,OK
ACC009486,Company 9486,Technology,Germany,404146233,41649,OK
ACC009487,Company 9487,Healthcare,Australia,396998701,41515,OK
ACC009488,Company 9488,Retail,USA,224122390,40875,OK
ACC009489,Company 9489,Healthcare,USA,255993162,43771,OK
ACC009490,Company 9490,Manufacturing,United Kingdom,361756564,32552,OK
ACC009491,Company 9491,Retail,United Kingdom,282896773,15231,OK
ACC009492,Company 9492,Healthcare,Germany,266416737,1486,OK
ACC009493,Company 9493,Technology,United Kingdom,219053887,40395,OK
ACC009494,Company 9494,Manufacturing,United Kingdom,314090155,3681,OK
ACC009495,Company 9495,Manufacturing,USA,416952713,20389,OK
ACC009496,Company 9496,Manufacturing,USA,133365043,42582,OK
ACC009497,Company 9497,Healthcare,USA,51265607,41628,OK
ACC009498,Company 9498,Manufacturing,India,97917208,23856,OK
ACC009499,Company 9499,Finance,USA,258947714,13524,OK
ACC009500,Company 9500,Manufacturing,Germany,478186179,45929,OK
ACC009501,Company 9501,Finance,USA,165202066,12557,OK
ACC009502,Company 9502,Finance,United Kingdom,107539697,48108,OK
ACC009503,Company 9503,Retail,United Kingdom,336851119,41343,OK
ACC009504,Company 9504,Manufacturing,USA,62136984,45151,OK
ACC009505,Company 9505,Healthcare,USA,412127417,9067,OK
ACC009506,Company 9506,Finance,Germany,160529125,6857,OK
ACC009507,Company 9507,Healthcare,Germany,404644088,390,OK
ACC009508,Company 9508,Healthcare,USA,397965359,15425,OK
ACC009509,Company 9509,Technology,United Kingdom,320909612,47989,OK
ACC009510,Company 9510,Healthcare,USA,30210134,30191,OK
ACC009511,Company 9511,Finance,India,39311236,1664,OK
ACC009512,Company 9512,Retail,USA,425216210,20860,OK
ACC009513,Company 9513,Retail,Germany,387367745,49648,OK
ACC009514,Company 9514,Finance,USA,17946331,38906,OK
ACC009515,Company 9515,Finance,India,230967541,8628,OK
ACC009516,Company 9516,Manufacturing,United Kingdom,499766946,43550,OK
ACC009517,Company 9517,Finance,USA,296532213,19601,OK
ACC009518,Company 9518,Retail,Australia,485058771,7848,OK
ACC009519,Company 9519,Retail,USA,300557183,36883,OK
ACC009520,Company 9520,Finance,USA,398649330,17159,OK
ACC009521,Company 9521,Technology,USA,26382087,13227,OK
ACC009522,Company 9522,Technology,USA,266519652,48615,OK
ACC009523,Company 9523,Finance,Australia,444127777,32773,OK
ACC009524,Company 9524,Technology,United Kingdom,497933764,31548,OK
ACC009525,Company 9525,Manufacturing,Germany,160495638,45917,OK
ACC009526,Company 9526,Healthcare,Germany,426020878,34435,OK
ACC009527,Company 9527,Manufacturing,India,25200812,19638,OK
ACC009528,Company 9528,Retail,USA,260506871,28204,OK
ACC009529,Company 9529,Technology,United Kingdom,310198101,2970,OK
ACC009530,Company 9530,Manufacturing,USA,216473928,987,OK
ACC009531,Company 9531,Finance,USA,416854210,49675,OK
ACC009532,Company 9532,Manufacturing,United Kingdom,72842405,2103,OK
ACC009533,Company 9533,Finance,India,405921175,4839,OK
ACC009534,Company 9534,Finance,India,88455658,13244,OK
ACC009535,Company 9535,Finance,USA,404810701,31044,OK
ACC009536,Company 9536,Healthcare,USA,286760492,10496,OK
ACC009537,Company 9537,Finance,USA,380067707,1233,OK
ACC009538,Company 9538,Healthcare,India,187532222,28622,OK
ACC009539,Company 9539,Healthcare,India,182798269,37372,OK
ACC009540,Company 9540,Finance,Australia,25597158,22939,OK
ACC009541,Company 9541,Retail,India,24635047,28530,OK
ACC009542,Company 9542,Manufacturing,Australia,51237856,27977,OK
ACC009543,Company 9543,Technology,Australia,100284535,5596,OK
ACC009544,Company 9544,Technology,Australia,264408579,17937,OK
ACC009545,Company 9545,Finance,USA,390199103,25077,OK
ACC009546,Company 9546,Manufacturing,India,37991134,33892,OK
ACC009547,Company 9547,Finance,United Kingdom,358468399,44663,OK
ACC009548,Company 9548,Healthcare,United Kingdom,23266633,20062,OK
ACC009549,Company 9549,Retail,United Kingdom,242013293,24073,OK
ACC009550,Company 9550,Healthcare,USA,156935404,42340,OK
ACC009551,Company 9551,Manufacturing,USA,93617800,36263,OK
ACC009552,Company 9552,Manufacturing,Germany,140011432,22304,OK
ACC009553,Company 9553,Manufacturing,USA,200480863,20197,OK
ACC009554,Company 9554,Healthcare,Australia,328498900,13859,OK
ACC009555,Company 9555,Finance,United Kingdom,372780394,30069,OK
ACC009556,Company 9556,Healthcare,United Kingdom,214176689,43452,OK
ACC009557,Company 9557,Finance,United Kingdom,247028400,46875,OK
ACC009558,Company 9558,Retail,India,298420647,25384,OK
ACC009559,Company 9559,Technology,India,243863366,14917,OK
ACC009560,Company 9560,Finance,Australia,444565761,7300,OK
