golden_lead_id,surviving_lead_id,source_lead_ids,lead_name,source,status,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_LED_011656,LEA011656,LEA011656,Lead 11655,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011657,LEA011657,LEA011657,Lead 11656,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011658,LEA011658,LEA011658,Lead 11657,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011659,LEA011659,LEA011659,Lead 11658,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011660,LEA011660,LEA011660,Lead 11659,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011661,LEA011661,LEA011661,Lead 11660,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011662,LEA011662,LEA011662,Lead 11661,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011663,LEA011663,LEA011663,Lead 11662,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011664,LEA011664,LEA011664,Lead 11663,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011665,LEA011665,LEA011665,Lead 11664,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011666,LEA011666,LEA011666,Lead 11665,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011667,LEA011667,LEA011667,Lead 11666,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011668,LEA011668,LEA011668,Lead 11667,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011669,LEA011669,LEA011669,Lead 11668,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011670,LEA011670,LEA011670,Lead 11669,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011671,LEA011671,LEA011671,Lead 11670,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011672,LEA011672,LEA011672,Lead 11671,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011673,LEA011673,LEA011673,Lead 11672,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011674,LEA011674,LEA011674,Lead 11673,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011675,LEA011675,LEA011675,Lead 11674,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011676,LEA011676,LEA011676,Lead 11675,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011677,LEA011677,LEA011677,Lead 11676,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011678,LEA011678,LEA011678,Lead 11677,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011679,LEA011679,LEA011679,Lead 11678,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011680,LEA011680,LEA011680,Lead 11679,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011681,LEA011681,LEA011681,Lead 11680,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011682,LEA011682,LEA011682,Lead 11681,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011683,LEA011683,LEA011683,Lead 11682,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011684,LEA011684,LEA011684,Lead 11683,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011685,LEA011685,LEA011685,Lead 11684,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011686,LEA011686,LEA011686,Lead 11685,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011687,LEA011687,LEA011687,Lead 11686,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011688,LEA011688,LEA011688,Lead 11687,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011689,LEA011689,LEA011689,Lead 11688,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011690,LEA011690,LEA011690,Lead 11689,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011691,LEA011691,LEA011691,Lead 11690,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011692,LEA011692,LEA011692,Lead 11691,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011693,LEA011693,LEA011693,Lead 11692,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011694,LEA011694,LEA011694,Lead 11693,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011695,LEA011695,LEA011695,Lead 11694,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011696,LEA011696,LEA011696,Lead 11695,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011697,LEA011697,LEA011697,Lead 11696,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011698,LEA011698,LEA011698,Lead 11697,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011699,LEA011699,LEA011699,Lead 11698,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011700,LEA011700,LEA011700,Lead 11699,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011701,LEA011701,LEA011701,Lead 11700,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011702,LEA011702,LEA011702,Lead 11701,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011703,LEA011703,LEA011703,Lead 11702,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011704,LEA011704,LEA011704,Lead 11703,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011705,LEA011705,LEA011705,Lead 11704,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011706,LEA011706,LEA011706,Lead 11705,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011707,LEA011707,LEA011707,Lead 11706,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011708,LEA011708,LEA011708,Lead 11707,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011709,LEA011709,LEA011709,Lead 11708,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011710,LEA011710,LEA011710,Lead 11709,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011711,LEA011711,LEA011711,Lead 11710,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011712,LEA011712,LEA011712,Lead 11711,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011713,LEA011713,LEA011713,Lead 11712,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011714,LEA011714,LEA011714,Lead 11713,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011715,LEA011715,LEA011715,Lead 11714,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011716,LEA011716,LEA011716,Lead 11715,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011717,LEA011717,LEA011717,Lead 11716,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011718,LEA011718,LEA011718,Lead 11717,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011719,LEA011719,LEA011719,Lead 11718,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011720,LEA011720,LEA011720,Lead 11719,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011721,LEA011721,LEA011721,Lead 11720,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011722,LEA011722,LEA011722,Lead 11721,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011723,LEA011723,LEA011723,Lead 11722,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011724,LEA011724,LEA011724,Lead 11723,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011725,LEA011725,LEA011725,Lead 11724,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011726,LEA011726,LEA011726,Lead 11725,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011727,LEA011727,LEA011727,Lead 11726,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011728,LEA011728,LEA011728,Lead 11727,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011729,LEA011729,LEA011729,Lead 11728,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011730,LEA011730,LEA011730,Lead 11729,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011731,LEA011731,LEA011731,Lead 11730,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011732,LEA011732,LEA011732,Lead 11731,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011733,LEA011733,LEA011733,Lead 11732,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011734,LEA011734,LEA011734,Lead 11733,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011735,LEA011735,LEA011735,Lead 11734,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011736,LEA011736,LEA011736,Lead 11735,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011737,LEA011737,LEA011737,Lead 11736,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011738,LEA011738,LEA011738,Lead 11737,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011739,LEA011739,LEA011739,Lead 11738,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011740,LEA011740,LEA011740,Lead 11739,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011741,LEA011741,LEA011741,Lead 11740,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011742,LEA011742,LEA011742,Lead 11741,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011743,LEA011743,LEA011743,Lead 11742,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011744,LEA011744,LEA011744,Lead 11743,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011745,LEA011745,LEA011745,Lead 11744,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011746,LEA011746,LEA011746,Lead 11745,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011747,LEA011747,LEA011747,Lead 11746,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011748,LEA011748,LEA011748,Lead 11747,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011749,LEA011749,LEA011749,Lead 11748,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011750,LEA011750,LEA011750,Lead 11749,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011751,LEA011751,LEA011751,Lead 11750,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011752,LEA011752,LEA011752,Lead 11751,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011753,LEA011753,LEA011753,Lead 11752,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011754,LEA011754,LEA011754,Lead 11753,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011755,LEA011755,LEA011755,Lead 11754,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011756,LEA011756,LEA011756,Lead 11755,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011757,LEA011757,LEA011757,Lead 11756,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011758,LEA011758,LEA011758,Lead 11757,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011759,LEA011759,LEA011759,Lead 11758,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011760,LEA011760,LEA011760,Lead 11759,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011761,LEA011761,LEA011761,Lead 11760,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011762,LEA011762,LEA011762,Lead 11761,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011763,LEA011763,LEA011763,Lead 11762,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011764,LEA011764,LEA011764,Lead 11763,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011765,LEA011765,LEA011765,Lead 11764,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011766,LEA011766,LEA011766,Lead 11765,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011767,LEA011767,LEA011767,Lead 11766,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011768,LEA011768,LEA011768,Lead 11767,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011769,LEA011769,LEA011769,Lead 11768,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011770,LEA011770,LEA011770,Lead 11769,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011771,LEA011771,LEA011771,Lead 11770,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011772,LEA011772,LEA011772,Lead 11771,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011773,LEA011773,LEA011773,Lead 11772,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011774,LEA011774,LEA011774,Lead 11773,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011775,LEA011775,LEA011775,Lead 11774,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011776,LEA011776,LEA011776,Lead 11775,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011777,LEA011777,LEA011777,Lead 11776,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011778,LEA011778,LEA011778,Lead 11777,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011779,LEA011779,LEA011779,Lead 11778,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011780,LEA011780,LEA011780,Lead 11779,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011781,LEA011781,LEA011781,Lead 11780,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011782,LEA011782,LEA011782,Lead 11781,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011783,LEA011783,LEA011783,Lead 11782,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011784,LEA011784,LEA011784,Lead 11783,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011785,LEA011785,LEA011785,Lead 11784,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011786,LEA011786,LEA011786,Lead 11785,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011787,LEA011787,LEA011787,Lead 11786,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011788,LEA011788,LEA011788,Lead 11787,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011789,LEA011789,LEA011789,Lead 11788,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011790,LEA011790,LEA011790,Lead 11789,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011791,LEA011791,LEA011791,Lead 11790,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011792,LEA011792,LEA011792,Lead 11791,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011793,LEA011793,LEA011793,Lead 11792,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011794,LEA011794,LEA011794,Lead 11793,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011795,LEA011795,LEA011795,Lead 11794,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011796,LEA011796,LEA011796,Lead 11795,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011797,LEA011797,LEA011797,Lead 11796,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011798,LEA011798,LEA011798,Lead 11797,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011799,LEA011799,LEA011799,Lead 11798,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011800,LEA011800,LEA011800,Lead 11799,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011801,LEA011801,LEA011801,Lead 11800,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011802,LEA011802,LEA011802,Lead 11801,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011803,LEA011803,LEA011803,Lead 11802,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011804,LEA011804,LEA011804,Lead 11803,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011805,LEA011805,LEA011805,Lead 11804,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011806,LEA011806,LEA011806,Lead 11805,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011807,LEA011807,LEA011807,Lead 11806,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011808,LEA011808,LEA011808,Lead 11807,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011809,LEA011809,LEA011809,Lead 11808,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011810,LEA011810,LEA011810,Lead 11809,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011811,LEA011811,LEA011811,Lead 11810,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011812,LEA011812,LEA011812,Lead 11811,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011813,LEA011813,LEA011813,Lead 11812,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011814,LEA011814,LEA011814,Lead 11813,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011815,LEA011815,LEA011815,Lead 11814,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011816,LEA011816,LEA011816,Lead 11815,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011817,LEA011817,LEA011817,Lead 11816,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011818,LEA011818,LEA011818,Lead 11817,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011819,LEA011819,LEA011819,Lead 11818,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011820,LEA011820,LEA011820,Lead 11819,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011821,LEA011821,LEA011821,Lead 11820,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011822,LEA011822,LEA011822,Lead 11821,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011823,LEA011823,LEA011823,Lead 11822,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011824,LEA011824,LEA011824,Lead 11823,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011825,LEA011825,LEA011825,Lead 11824,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011826,LEA011826,LEA011826,Lead 11825,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011827,LEA011827,LEA011827,Lead 11826,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011828,LEA011828,LEA011828,Lead 11827,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011829,LEA011829,LEA011829,Lead 11828,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011830,LEA011830,LEA011830,Lead 11829,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011831,LEA011831,LEA011831,Lead 11830,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011832,LEA011832,LEA011832,Lead 11831,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011833,LEA011833,LEA011833,Lead 11832,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011834,LEA011834,LEA011834,Lead 11833,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011835,LEA011835,LEA011835,Lead 11834,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011836,LEA011836,LEA011836,Lead 11835,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011837,LEA011837,LEA011837,Lead 11836,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011838,LEA011838,LEA011838,Lead 11837,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011839,LEA011839,LEA011839,Lead 11838,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011840,LEA011840,LEA011840,Lead 11839,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011841,LEA011841,LEA011841,Lead 11840,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011842,LEA011842,LEA011842,Lead 11841,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011843,LEA011843,LEA011843,Lead 11842,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011844,LEA011844,LEA011844,Lead 11843,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011845,LEA011845,LEA011845,Lead 11844,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011846,LEA011846,LEA011846,Lead 11845,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011847,LEA011847,LEA011847,Lead 11846,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011848,LEA011848,LEA011848,Lead 11847,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011849,LEA011849,LEA011849,Lead 11848,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011850,LEA011850,LEA011850,Lead 11849,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011851,LEA011851,LEA011851,Lead 11850,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011852,LEA011852,LEA011852,Lead 11851,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011853,LEA011853,LEA011853,Lead 11852,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011854,LEA011854,LEA011854,Lead 11853,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011855,LEA011855,LEA011855,Lead 11854,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011856,LEA011856,LEA011856,Lead 11855,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011857,LEA011857,LEA011857,Lead 11856,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011858,LEA011858,LEA011858,Lead 11857,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011859,LEA011859,LEA011859,Lead 11858,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011860,LEA011860,LEA011860,Lead 11859,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011861,LEA011861,LEA011861,Lead 11860,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011862,LEA011862,LEA011862,Lead 11861,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011863,LEA011863,LEA011863,Lead 11862,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011864,LEA011864,LEA011864,Lead 11863,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011865,LEA011865,LEA011865,Lead 11864,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011866,LEA011866,LEA011866,Lead 11865,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011867,LEA011867,LEA011867,Lead 11866,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011868,LEA011868,LEA011868,Lead 11867,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011869,LEA011869,LEA011869,Lead 11868,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011870,LEA011870,LEA011870,Lead 11869,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011871,LEA011871,LEA011871,Lead 11870,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011872,LEA011872,LEA011872,Lead 11871,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011873,LEA011873,LEA011873,Lead 11872,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011874,LEA011874,LEA011874,Lead 11873,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011875,LEA011875,LEA011875,Lead 11874,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011876,LEA011876,LEA011876,Lead 11875,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011877,LEA011877,LEA011877,Lead 11876,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011878,LEA011878,LEA011878,Lead 11877,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011879,LEA011879,LEA011879,Lead 11878,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011880,LEA011880,LEA011880,Lead 11879,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011881,LEA011881,LEA011881,Lead 11880,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011882,LEA011882,LEA011882,Lead 11881,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011883,LEA011883,LEA011883,Lead 11882,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011884,LEA011884,LEA011884,Lead 11883,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011885,LEA011885,LEA011885,Lead 11884,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011886,LEA011886,LEA011886,Lead 11885,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011887,LEA011887,LEA011887,Lead 11886,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011888,LEA011888,LEA011888,Lead 11887,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011889,LEA011889,LEA011889,Lead 11888,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011890,LEA011890,LEA011890,Lead 11889,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011891,LEA011891,LEA011891,Lead 11890,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011892,LEA011892,LEA011892,Lead 11891,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011893,LEA011893,LEA011893,Lead 11892,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011894,LEA011894,LEA011894,Lead 11893,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011895,LEA011895,LEA011895,Lead 11894,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011896,LEA011896,LEA011896,Lead 11895,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011897,LEA011897,LEA011897,Lead 11896,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011898,LEA011898,LEA011898,Lead 11897,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011899,LEA011899,LEA011899,Lead 11898,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011900,LEA011900,LEA011900,Lead 11899,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011901,LEA011901,LEA011901,Lead 11900,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011902,LEA011902,LEA011902,Lead 11901,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011903,LEA011903,LEA011903,Lead 11902,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011904,LEA011904,LEA011904,Lead 11903,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011905,LEA011905,LEA011905,Lead 11904,Web,New,75.0,C,Highest record_quality_score,1
