account_id,account_name,industry,country,annual_revenue,employee_count
ACC009014,Company 9014,Manufacturing,India,481080992,20962
ACC009015,Company 9015,Manufacturing,Germany,247405892,43019
ACC009016,Company 9016,Finance,India,193509406,44353
ACC009017,Company 9017,Finance,India,93007142,23106
ACC009018,Company 9018,Retail,India,448362766,38895
ACC009019,Company 9019,Technology,United Kingdom,431415775,29239
ACC009020,Company 9020,Manufacturing,Australia,190947635,1692
ACC009021,Company 9021,Manufacturing,United Kingdom,452956634,44351
ACC009022,Company 9022,Finance,Australia,309898542,49085
ACC009023,Company 9023,Manufacturing,U.S.,259108996,13074
ACC009024,Company 9024,Finance,United Kingdom,190440643,13365
ACC009025,Company 9025,Technology,Australia,365202823,21050
ACC009026,Company 9026,Retail,United Kingdom,112102185,23365
ACC009027,Company 9027,Technology,UK,55242084,24213
ACC009028,Company 9028,Retail,United States,288346356,34339
ACC009029,Company 9029,Retail,Germany,458502824,49547
ACC009030,Company 9030,Manufacturing,USA,35498623,3662
ACC009031,Company 9031,Healthcare,India,241043082,27689
ACC009032,Company 9032,Healthcare,Germany,214165932,32712
ACC009033,Company 9033,Finance,United States,81191584,27755
ACC009034,Company 9034,Retail,USA,356232123,3098
ACC009035,Company 9035,Technology,United States,349379569,30648
ACC009036,Company 9036,Manufacturing,United States,28666526,9758
ACC009037,Company 9037,Manufacturing,UK,296185671,2098
ACC009038,Company 9038,Retail,USA,195252470,47142
ACC009039,Company 9039,Finance,Australia,340911223,17437
ACC009040,Company 9040,Technology,United States,94089732,31756
ACC009041,Company 9041,Retail,India,377219042,23507
ACC009042,Company 9042,Manufacturing,Germany,47763538,12737
ACC009043,Company 9043,Manufacturing,USA,127052409,22837
ACC009044,Company 9044,Manufacturing,UK,88597827,38922
ACC009045,Company 9045,Retail,United States,196846481,34747
ACC009046,Company 9046,Manufacturing,Germany,326323642,18829
ACC009047,Company 9047,Finance,United Kingdom,497775887,39815
ACC009048,Company 9048,Manufacturing,UK,226448795,15229
ACC009049,Company 9049,Manufacturing,India,265303030,16451
ACC009050,Company 9050,Finance,U.S.,326215154,45329
ACC009051,Company 9051,Healthcare,Australia,198559268,48025
ACC009052,Company 9052,Healthcare,India,293434634,32024
ACC009053,Company 9053,Manufacturing,United States,179742063,4440
ACC009054,Company 9054,Healthcare,United States,406101769,2515
ACC009055,Company 9055,Healthcare,U.S.,409788161,37860
ACC009056,Company 9056,Manufacturing,India,278873087,8458
ACC009057,Company 9057,Manufacturing,India,62772645,21850
ACC009058,Company 9058,Healthcare,Germany,347439797,2207
ACC009059,Company 9059,Retail,United Kingdom,481512241,5577
ACC009060,Company 9060,Finance,U.S.,179952018,48707
ACC009061,Company 9061,Manufacturing,Australia,265798605,36067
ACC009062,Company 9062,Manufacturing,UK,238013098,39388
ACC009063,Company 9063,Manufacturing,Australia,132911551,42724
ACC009064,Company 9064,Healthcare,Australia,207316606,24187
ACC009065,Company 9065,Technology,India,442396196,11995
ACC009066,Company 9066,Finance,U.S.,13157923,43902
ACC009067,Company 9067,Retail,Australia,114914248,13880
ACC009068,Company 9068,Technology,United States,452128374,3562
ACC009069,Company 9069,Retail,India,206070697,29996
ACC009070,Company 9070,Retail,U.S.,69895159,4591
ACC009071,Company 9071,Manufacturing,United States,6329230,30507
ACC009072,Company 9072,Manufacturing,U.S.,114589330,29006
ACC009073,Company 9073,Technology,USA,131603791,12952
ACC009074,Company 9074,Technology,U.S.,468526341,14296
ACC009075,Company 9075,Manufacturing,United States,28742307,14102
ACC009076,Company 9076,Healthcare,United States,448575239,34549
ACC009077,Company 9077,Manufacturing,UK,18392161,19138
ACC009078,Company 9078,Manufacturing,UK,258486482,31591
ACC009079,Company 9079,Manufacturing,Australia,264114959,19214
ACC009080,Company 9080,Manufacturing,Germany,351632642,8800
ACC009081,Company 9081,Retail,India,120286000,47891
ACC009082,Company 9082,Healthcare,India,150659581,4283
ACC009083,Company 9083,Manufacturing,Australia,268605032,47771
ACC009084,Company 9084,Retail,United Kingdom,430111160,44030
ACC009085,Company 9085,Retail,Australia,393806354,33130
ACC009086,Company 9086,Retail,United Kingdom,265800531,32851
ACC009087,Company 9087,Technology,India,328549489,39207
ACC009088,Company 9088,Retail,Australia,335295317,15697
ACC009089,Company 9089,Finance,UK,210530981,17054
ACC009090,Company 9090,Manufacturing,Germany,460049866,30957
ACC009091,Company 9091,Technology,Germany,397074874,7239
ACC009092,Company 9092,Healthcare,U.S.,200275188,3072
ACC009093,Company 9093,Finance,India,388529014,19284
ACC009094,Company 9094,Finance,India,72000868,32133
ACC009095,Company 9095,Technology,USA,80896337,35470
ACC009096,Company 9096,Healthcare,UK,226153296,49410
ACC009097,Company 9097,Healthcare,United Kingdom,361029637,20190
ACC009098,Company 9098,Manufacturing,United Kingdom,440566805,7178
ACC009099,Company 9099,Manufacturing,Australia,450217933,14654
ACC009100,Company 9100,Healthcare,United States,2967004,7892
ACC009101,Company 9101,Finance,Germany,220067946,49902
ACC009102,Company 9102,Manufacturing,United States,223019318,15765
ACC009103,Company 9103,Healthcare,India,321702465,48279
ACC009104,Company 9104,Finance,U.S.,169457717,2756
ACC009105,Company 9105,Manufacturing,UK,380682225,43415
ACC009106,Company 9106,Manufacturing,UK,42545708,40173
ACC009107,Company 9107,Technology,USA,156029737,38436
ACC009108,Company 9108,Manufacturing,Australia,182625688,33
ACC009109,Company 9109,Finance,United States,203055796,29551
ACC009110,Company 9110,Retail,India,181401385,41849
ACC009111,Company 9111,Retail,Germany,41814061,36423
ACC009112,Company 9112,Technology,USA,32378371,11067
ACC009113,Company 9113,Retail,USA,217506155,40292
ACC009114,Company 9114,Healthcare,United States,256305843,1613
ACC009115,Company 9115,Healthcare,India,154111182,18340
ACC009116,Company 9116,Technology,United Kingdom,77489055,12246
ACC009117,Company 9117,Retail,United Kingdom,227774124,6295
ACC009118,Company 9118,Finance,Australia,276075204,25880
ACC009119,Company 9119,Healthcare,India,65448132,27953
ACC009120,Company 9120,Technology,United Kingdom,75106495,25365
ACC009121,Company 9121,Finance,UK,67093334,6538
ACC009122,Company 9122,Healthcare,UK,251526969,5357
ACC009123,Company 9123,Finance,UK,450994403,8531
ACC009124,Company 9124,Healthcare,U.S.,76502769,46629
ACC009125,Company 9125,Manufacturing,UK,310984802,34679
ACC009126,Company 9126,Manufacturing,UK,467648555,5806
ACC009127,Company 9127,Retail,Germany,410787678,30598
ACC009128,Company 9128,Retail,United Kingdom,226999982,25524
ACC009129,Company 9129,Healthcare,Germany,265254579,34135
ACC009130,Company 9130,Manufacturing,Australia,330291156,28979
ACC009131,Company 9131,Retail,Germany,197699965,7308
ACC009132,Company 9132,Retail,Australia,2870175,16414
ACC009133,Company 9133,Retail,U.S.,154200887,19156
ACC009134,Company 9134,Healthcare,U.S.,73669909,24599
ACC009135,Company 9135,Finance,United States,323193399,37817
ACC009136,Company 9136,Finance,Germany,369342610,30193
ACC009137,Company 9137,Healthcare,United Kingdom,482331746,28315
ACC009138,Company 9138,Retail,UK,116482582,47144
ACC009139,Company 9139,Finance,United Kingdom,116477400,39157
ACC009140,Company 9140,Healthcare,India,214418632,32135
ACC009141,Company 9141,Manufacturing,UK,425593521,5548
ACC009142,Company 9142,Healthcare,USA,300509289,42603
ACC009143,Company 9143,Healthcare,India,72916393,40384
ACC009144,Company 9144,Retail,USA,200425746,8703
ACC009145,Company 9145,Finance,USA,446090171,8190
ACC009146,Company 9146,Finance,USA,432824763,43991
ACC009147,Company 9147,Technology,India,60062567,48022
ACC009148,Company 9148,Healthcare,U.S.,494709746,41776
ACC009149,Company 9149,Healthcare,United States,280536237,12197
ACC009150,Company 9150,Healthcare,United States,55425435,1819
ACC009151,Company 9151,Retail,Germany,11422800,28624
ACC009152,Company 9152,Manufacturing,United Kingdom,333625253,39688
ACC009153,Company 9153,Technology,United States,241286237,34076
ACC009154,Company 9154,Healthcare,USA,212483893,31664
ACC009155,Company 9155,Manufacturing,India,383778184,30179
ACC009156,Company 9156,Retail,United States,20040879,7263
ACC009157,Company 9157,Manufacturing,United Kingdom,35917393,42258
ACC009158,Company 9158,Finance,U.S.,305000523,20509
ACC009159,Company 9159,Retail,United Kingdom,155902018,4603
ACC009160,Company 9160,Technology,Australia,164934130,11461
ACC009161,Company 9161,Retail,Australia,409420305,39664
ACC009162,Company 9162,Retail,UK,294923778,18388
ACC009163,Company 9163,Healthcare,USA,222123694,9075
ACC009164,Company 9164,Technology,Australia,153395482,26212
ACC009165,Company 9165,Technology,Australia,80307488,4015
ACC009166,Company 9166,Technology,Australia,233408850,42558
ACC009167,Company 9167,Finance,India,201083544,10923
ACC009168,Company 9168,Manufacturing,Australia,32081680,16540
ACC009169,Company 9169,Technology,United Kingdom,403517265,22345
ACC009170,Company 9170,Healthcare,Germany,384924659,42765
ACC009171,Company 9171,Finance,Germany,327599754,14691
ACC009172,Company 9172,Retail,India,363507092,18306
ACC009173,Company 9173,Technology,USA,368679517,41688
ACC009174,Company 9174,Retail,U.S.,304955508,25094
ACC009175,Company 9175,Technology,United Kingdom,361885535,4345
ACC009176,Company 9176,Healthcare,USA,116820299,13142
ACC009177,Company 9177,Manufacturing,UK,356684616,11022
ACC009178,Company 9178,Technology,United States,29334933,49482
ACC009179,Company 9179,Retail,UK,206998792,37124
ACC009180,Company 9180,Healthcare,United States,228920125,28365
ACC009181,Company 9181,Retail,India,207712508,24111
ACC009182,Company 9182,Technology,Germany,425255447,34264
ACC009183,Company 9183,Healthcare,India,438961261,17065
ACC009184,Company 9184,Manufacturing,Australia,242254264,11485
ACC009185,Company 9185,Retail,United States,374193533,10033
ACC009186,Company 9186,Technology,USA,204387299,7418
ACC009187,Company 9187,Finance,United States,395091963,41100
ACC009188,Company 9188,Healthcare,United Kingdom,57738048,7106
ACC009189,Company 9189,Technology,U.S.,289261514,27860
ACC009190,Company 9190,Healthcare,Australia,400495133,16024
ACC009191,Company 9191,Healthcare,United Kingdom,188598472,13136
ACC009192,Company 9192,Manufacturing,Germany,276986664,38228
ACC009193,Company 9193,Healthcare,India,306199966,27888
ACC009194,Company 9194,Manufacturing,United States,400551741,20938
ACC009195,Company 9195,Retail,India,285013690,48190
ACC009196,Company 9196,Healthcare,Germany,437224043,31304
ACC009197,Company 9197,Retail,Germany,260035154,44534
ACC009198,Company 9198,Retail,USA,162513806,21472
ACC009199,Company 9199,Finance,United States,161187338,14908
ACC009200,Company 9200,Healthcare,Australia,131402924,23321
ACC009201,Company 9201,Retail,USA,50051101,37143
ACC009202,Company 9202,Technology,USA,472399803,4208
ACC009203,Company 9203,Technology,USA,62470331,4815
ACC009204,Company 9204,Finance,India,439422986,7240
ACC009205,Company 9205,Healthcare,United Kingdom,264155644,36275
ACC009206,Company 9206,Healthcare,Australia,176153993,11596
ACC009207,Company 9207,Finance,USA,133002763,27667
ACC009208,Company 9208,Finance,United Kingdom,357588838,22629
ACC009209,Company 9209,Finance,U.S.,171284901,48547
ACC009210,Company 9210,Technology,USA,371855188,38435
ACC009211,Company 9211,Finance,UK,78544655,13446
ACC009212,Company 9212,Manufacturing,United States,176428339,46718
ACC009213,Company 9213,Healthcare,United Kingdom,109427566,45834
ACC009214,Company 9214,Retail,India,159184720,33335
ACC009215,Company 9215,Manufacturing,India,499909268,45673
ACC009216,Company 9216,Technology,United Kingdom,407506914,17247
ACC009217,Company 9217,Retail,USA,255692684,34900
ACC009218,Company 9218,Healthcare,USA,122312728,49643
ACC009219,Company 9219,Technology,United States,21876322,35003
ACC009220,Company 9220,Healthcare,U.S.,1225275,30101
ACC009221,Company 9221,Manufacturing,India,371078656,906
ACC009222,Company 9222,Retail,United States,459709775,42138
ACC009223,Company 9223,Retail,Australia,308567030,1988
ACC009224,Company 9224,Technology,India,269864529,10138
ACC009225,Company 9225,Manufacturing,Australia,315933350,1071
ACC009226,Company 9226,Healthcare,United Kingdom,67056739,16145
ACC009227,Company 9227,Finance,U.S.,471745591,1585
ACC009228,Company 9228,Manufacturing,India,259153384,41185
ACC009229,Company 9229,Retail,United States,127573583,36223
ACC009230,Company 9230,Healthcare,USA,114703525,28717
ACC009231,Company 9231,Retail,USA,314737051,45817
ACC009232,Company 9232,Healthcare,Germany,160642028,22708
ACC009233,Company 9233,Finance,U.S.,394993149,39792
ACC009234,Company 9234,Finance,India,428717489,22524
ACC009235,Company 9235,Healthcare,India,402479613,4678
ACC009236,Company 9236,Finance,United Kingdom,120192620,20611
ACC009237,Company 9237,Healthcare,United Kingdom,93416473,27127
ACC009238,Company 9238,Retail,UK,493039624,24869
ACC009239,Company 9239,Finance,Australia,46384075,15619
ACC009240,Company 9240,Finance,Germany,487398328,31829
ACC009241,Company 9241,Technology,UK,279062760,1952
ACC009242,Company 9242,Finance,United Kingdom,16501986,12491
ACC009243,Company 9243,Finance,USA,368134306,23911
ACC009244,Company 9244,Finance,USA,139353752,22296
ACC009245,Company 9245,Healthcare,USA,182605084,18532
ACC009246,Company 9246,Healthcare,UK,386246178,18257
ACC009247,Company 9247,Healthcare,UK,178176493,19842
ACC009248,Company 9248,Healthcare,Germany,340347004,39961
ACC009249,Company 9249,Finance,U.S.,216047344,2224
ACC009250,Company 9250,Retail,India,157073458,26211
ACC009251,Company 9251,Retail,U.S.,212126738,48549
ACC009252,Company 9252,Technology,United Kingdom,106063833,2908
ACC009253,Company 9253,Healthcare,United Kingdom,335048039,38259
ACC009254,Company 9254,Healthcare,United States,157979835,34937
ACC009255,Company 9255,Retail,USA,256229288,34065
ACC009256,Company 9256,Technology,Germany,390551138,42062
ACC009257,Company 9257,Technology,Australia,381305229,12862
ACC009258,Company 9258,Manufacturing,Germany,264655918,3130
ACC009259,Company 9259,Retail,USA,449906273,43465
ACC009260,Company 9260,Technology,U.S.,421167238,1887
ACC009261,Company 9261,Technology,U.S.,112274157,47798
ACC009262,Company 9262,Healthcare,United States,103520966,9644
ACC009263,Company 9263,Manufacturing,USA,478422777,8308
ACC009264,Company 9264,Technology,United Kingdom,470257500,13037
ACC009265,Company 9265,Technology,Germany,251784909,29586
ACC009266,Company 9266,Retail,India,402291149,30984
ACC009267,Company 9267,Manufacturing,India,329031647,34555
ACC009268,Company 9268,Finance,India,251592913,24168
ACC009269,Company 9269,Finance,Australia,374263481,9525
ACC009270,Company 9270,Healthcare,Germany,336336298,41775
ACC009271,Company 9271,Manufacturing,UK,302503321,27769
ACC009272,Company 9272,Finance,India,482542777,18745
ACC009273,Company 9273,Manufacturing,USA,168944338,23954
ACC009274,Company 9274,Retail,UK,407543583,7837
ACC009275,Company 9275,Technology,United States,123522352,3638
ACC009276,Company 9276,Retail,USA,82405136,9479
ACC009277,Company 9277,Manufacturing,United Kingdom,367225917,48393
ACC009278,Company 9278,Finance,U.S.,154020143,15281
ACC009279,Company 9279,Finance,USA,98814089,47823
ACC009280,Company 9280,Healthcare,USA,365159177,9829
ACC009281,Company 9281,Finance,United States,384460638,33589
ACC009282,Company 9282,Technology,Australia,439569861,25176
ACC009283,Company 9283,Retail,Australia,382792924,8030
ACC009284,Company 9284,Manufacturing,India,264877772,7761
ACC009285,Company 9285,Technology,Australia,446122933,34925
ACC009286,Company 9286,Manufacturing,UK,370592857,11734
ACC009287,Company 9287,Retail,U.S.,369710182,28686
ACC009288,Company 9288,Finance,USA,324871495,381
ACC009289,Company 9289,Manufacturing,United Kingdom,216313418,48541
ACC009290,Company 9290,Finance,USA,253100066,38428
ACC009291,Company 9291,Technology,U.S.,215327202,26724
ACC009292,Company 9292,Healthcare,Australia,443472370,43426
ACC009293,Company 9293,Technology,UK,34149360,35410
ACC009294,Company 9294,Retail,UK,435828000,7342
ACC009295,Company 9295,Finance,UK,41846213,41392
ACC009296,Company 9296,Technology,United States,309178675,26354
ACC009297,Company 9297,Healthcare,India,223041570,49646
ACC009298,Company 9298,Technology,India,495979155,13080
ACC009299,Company 9299,Retail,USA,289222832,3847
ACC009300,Company 9300,Finance,United Kingdom,239884633,27506
ACC009301,Company 9301,Retail,India,206980308,13151
ACC009302,Company 9302,Healthcare,United States,126326287,35069
ACC009303,Company 9303,Retail,Australia,295113172,41787
ACC009304,Company 9304,Finance,Germany,122937556,34263
ACC009305,Company 9305,Finance,USA,336437828,49319
ACC009306,Company 9306,Manufacturing,Germany,469866169,30845
ACC009307,Company 9307,Retail,USA,220415055,41083
ACC009308,Company 9308,Manufacturing,United Kingdom,135261234,47747
ACC009309,Company 9309,Retail,India,79913496,4836
ACC009310,Company 9310,Healthcare,U.S.,243533732,29176
ACC009311,Company 9311,Retail,United States,107003311,6969
ACC009312,Company 9312,Finance,United States,420804106,6412
ACC009313,Company 9313,Healthcare,Germany,235344662,19282
ACC009314,Company 9314,Healthcare,USA,282257832,25221
ACC009315,Company 9315,Healthcare,UK,421045061,1203
ACC009316,Company 9316,Healthcare,United States,9698717,27468
ACC009317,Company 9317,Retail,UK,458539397,36898
ACC009318,Company 9318,Technology,United States,181358792,43678
ACC009319,Company 9319,Healthcare,U.S.,165610365,7231
ACC009320,Company 9320,Technology,Germany,357397766,10522
ACC009321,Company 9321,Retail,United Kingdom,230364746,2376
ACC009322,Company 9322,Technology,USA,341865942,36791
ACC009323,Company 9323,Retail,Australia,190054510,21315
ACC009324,Company 9324,Retail,Germany,392063758,38611
ACC009325,Company 9325,Technology,Australia,80893137,35894
ACC009326,Company 9326,Healthcare,United States,265042949,47768
ACC009327,Company 9327,Finance,India,226551350,4765
ACC009328,Company 9328,Technology,Germany,423639609,1976
ACC009329,Company 9329,Finance,Australia,314293332,45056
ACC009330,Company 9330,Healthcare,U.S.,45085076,48519
ACC009331,Company 9331,Finance,Germany,321108772,614
ACC009332,Company 9332,Manufacturing,United States,301940342,23432
ACC009333,Company 9333,Retail,Australia,46562455,30820
ACC009334,Company 9334,Technology,USA,255008620,9469
ACC009335,Company 9335,Retail,India,353325279,1156
ACC009336,Company 9336,Healthcare,USA,267393338,34095
ACC009337,Company 9337,Manufacturing,Australia,270682068,12374
ACC009338,Company 9338,Technology,United States,53720807,1459
ACC009339,Company 9339,Retail,Germany,219312154,47276
ACC009340,Company 9340,Technology,India,242691958,3070
ACC009341,Company 9341,Healthcare,UK,433278040,40215
ACC009342,Company 9342,Healthcare,UK,18815190,46801
ACC009343,Company 9343,Technology,United Kingdom,382300885,44395
ACC009344,Company 9344,Technology,USA,150664884,44775
ACC009345,Company 9345,Retail,United States,1938495,10293
ACC009346,Company 9346,Manufacturing,India,299284655,12871
ACC009347,Company 9347,Technology,U.S.,194217072,28368
ACC009348,Company 9348,Technology,Australia,84992048,3583
ACC009349,Company 9349,Healthcare,USA,212336828,4348
ACC009350,Company 9350,Technology,Australia,332445851,20933
ACC009351,Company 9351,Technology,Australia,267828304,9459
ACC009352,Company 9352,Finance,United States,381784901,45387
ACC009353,Company 9353,Retail,United Kingdom,77806417,4071
ACC009354,Company 9354,Retail,Australia,342663085,44075
ACC009355,Company 9355,Healthcare,USA,403504836,9390
ACC009356,Company 9356,Technology,USA,70640583,49489
ACC009357,Company 9357,Finance,USA,315671662,9762
ACC009358,Company 9358,Healthcare,Australia,419620999,3543
ACC009359,Company 9359,Retail,UK,362938251,43761
ACC009360,Company 9360,Healthcare,U.S.,226285479,34877
ACC009361,Company 9361,Retail,United States,18218372,27668
ACC009362,Company 9362,Technology,United States,415774283,33182
ACC009363,Company 9363,Technology,UK,105392595,46680
ACC009364,Company 9364,Retail,U.S.,396383369,16844
ACC009365,Company 9365,Healthcare,United Kingdom,182701016,16281
ACC009366,Company 9366,Technology,United Kingdom,79447462,24018
ACC009367,Company 9367,Finance,U.S.,345197372,43634
ACC009368,Company 9368,Retail,UK,119252469,30236
ACC009369,Company 9369,Technology,UK,78189173,23860
ACC009370,Company 9370,Finance,UK,75761699,31654
ACC009371,Company 9371,Technology,India,124990976,22852
ACC009372,Company 9372,Finance,United Kingdom,452602637,7161
ACC009373,Company 9373,Healthcare,U.S.,3998119,10907
ACC009374,Company 9374,Manufacturing,UK,466709546,1551
ACC009375,Company 9375,Retail,USA,471872323,12202
ACC009376,Company 9376,Finance,India,274905958,40314
ACC009377,Company 9377,Manufacturing,USA,89862473,37961
ACC009378,Company 9378,Retail,USA,31097228,44211
ACC009379,Company 9379,Finance,USA,388929727,34912
ACC009380,Company 9380,Retail,United States,193284104,25531
ACC009381,Company 9381,Manufacturing,United States,226363752,18220
ACC009382,Company 9382,Manufacturing,USA,310761793,13664
ACC009383,Company 9383,Healthcare,U.S.,12539878,19521
ACC009384,Company 9384,Manufacturing,Germany,462832989,8350
ACC009385,Company 9385,Technology,India,148392416,33906
ACC009386,Company 9386,Finance,U.S.,367074021,18813
ACC009387,Company 9387,Manufacturing,Australia,395090129,18684
ACC009388,Company 9388,Healthcare,Germany,39242187,37261
ACC009389,Company 9389,Retail,United States,241637645,6332
ACC009390,Company 9390,Technology,United States,262631756,5807
ACC009391,Company 9391,Manufacturing,Germany,106173493,43207
ACC009392,Company 9392,Manufacturing,UK,50412276,21045
ACC009393,Company 9393,Manufacturing,U.S.,16188857,2229
ACC009394,Company 9394,Finance,USA,493275067,28756
ACC009395,Company 9395,Retail,Australia,206284301,19011
ACC009396,Company 9396,Technology,U.S.,298850528,37875
ACC009397,Company 9397,Finance,UK,495163195,14678
ACC009398,Company 9398,Manufacturing,U.S.,481563309,12622
ACC009399,Company 9399,Finance,U.S.,458860241,39709
ACC009400,Company 9400,Technology,USA,132806958,22337
ACC009401,Company 9401,Manufacturing,United States,64849256,33991
ACC009402,Company 9402,Finance,UK,428756714,23632
ACC009403,Company 9403,Manufacturing,Germany,178711774,34231
ACC009404,Company 9404,Retail,United States,122283088,4585
ACC009405,Company 9405,Finance,UK,439031244,33088
ACC009406,Company 9406,Technology,United Kingdom,203078612,33203
ACC009407,Company 9407,Manufacturing,India,180748193,11388
ACC009408,Company 9408,Manufacturing,Australia,497497399,3915
ACC009409,Company 9409,Technology,U.S.,474465634,43207
ACC009410,Company 9410,Finance,United States,239352867,335
ACC009411,Company 9411,Manufacturing,USA,340766824,25057
ACC009412,Company 9412,Retail,India,346116477,47219
ACC009413,Company 9413,Retail,USA,257785017,27192
ACC009414,Company 9414,Healthcare,United States,385626524,20542
ACC009415,Company 9415,Healthcare,UK,23889483,24221
ACC009416,Company 9416,Manufacturing,United Kingdom,328650791,19233
ACC009417,Company 9417,Technology,Germany,196015588,9916
ACC009418,Company 9418,Finance,USA,128078920,19105
ACC009419,Company 9419,Healthcare,Germany,327206689,35870
ACC009420,Company 9420,Retail,United States,238105774,17281
ACC009421,Company 9421,Manufacturing,USA,247950770,349
ACC009422,Company 9422,Technology,Germany,257426440,45264
ACC009423,Company 9423,Finance,India,241206458,12227
ACC009424,Company 9424,Retail,UK,154056061,22914
ACC009425,Company 9425,Healthcare,Australia,382513834,25712
ACC009426,Company 9426,Retail,USA,329801440,21148
ACC009427,Company 9427,Healthcare,India,194366591,48587
ACC009428,Company 9428,Technology,USA,286666880,38825
ACC009429,Company 9429,Manufacturing,Australia,18639271,17098
ACC009430,Company 9430,Finance,USA,308532811,11620
ACC009431,Company 9431,Finance,Australia,399615054,7419
ACC009432,Company 9432,Manufacturing,Australia,464974368,44602
ACC009433,Company 9433,Healthcare,India,450281379,13482
ACC009434,Company 9434,Finance,United Kingdom,434282005,44577
ACC009435,Company 9435,Healthcare,U.S.,70195447,41443
ACC009436,Company 9436,Retail,Australia,153319302,38169
ACC009437,Company 9437,Technology,India,447193599,41556
ACC009438,Company 9438,Retail,United Kingdom,341513218,41353
ACC009439,Company 9439,Healthcare,Australia,130197499,21999
ACC009440,Company 9440,Technology,United States,470188508,10982
ACC009441,Company 9441,Manufacturing,Germany,158835684,1319
ACC009442,Company 9442,Technology,India,363950694,29216
ACC009443,Company 9443,Manufacturing,India,403104879,18997
ACC009444,Company 9444,Finance,Germany,331915492,15295
ACC009445,Company 9445,Manufacturing,India,215975284,18869
ACC009446,Company 9446,Healthcare,United Kingdom,92934155,39893
ACC009447,Company 9447,Healthcare,UK,143296566,12582
ACC009448,Company 9448,Manufacturing,United Kingdom,397199812,27768
ACC009449,Company 9449,Finance,Germany,197740442,44342
ACC009450,Company 9450,Manufacturing,India,143153220,10874
ACC009451,Company 9451,Finance,U.S.,348408581,6119
ACC009452,Company 9452,Finance,Australia,253152103,12279
ACC009453,Company 9453,Retail,Australia,172489656,42180
ACC009454,Company 9454,Finance,India,365759717,46642
ACC009455,Company 9455,Healthcare,U.S.,200084250,12344
ACC009456,Company 9456,Manufacturing,UK,494924900,6373
ACC009457,Company 9457,Manufacturing,United Kingdom,342538207,24596
ACC009458,Company 9458,Retail,United Kingdom,88558587,12306
ACC009459,Company 9459,Retail,Australia,33216250,16356
ACC009460,Company 9460,Healthcare,United States,315550069,21674
ACC009461,Company 9461,Retail,UK,88161331,7245
ACC009462,Company 9462,Technology,India,308324885,17388
ACC009463,Company 9463,Healthcare,United Kingdom,109470133,26547
ACC009464,Company 9464,Finance,United States,225977796,21949
ACC009465,Company 9465,Healthcare,USA,23754716,12320
ACC009466,Company 9466,Healthcare,United Kingdom,485837473,35311
ACC009467,Company 9467,Healthcare,UK,138071108,32120
ACC009468,Company 9468,Technology,USA,126469688,42293
ACC009469,Company 9469,Manufacturing,United States,386796570,38749
ACC009470,Company 9470,Technology,India,349036342,24875
ACC009471,Company 9471,Manufacturing,India,55386428,14068
ACC009472,Company 9472,Manufacturing,USA,54790573,36543
ACC009473,Company 9473,Healthcare,United Kingdom,445084267,8681
ACC009474,Company 9474,Retail,India,227066611,13832
ACC009475,Company 9475,Finance,United Kingdom,123682252,47058
ACC009476,Company 9476,Finance,U.S.,443544278,46472
ACC009477,Company 9477,Retail,Australia,66667536,35476
ACC009478,Company 9478,Finance,United Kingdom,97285176,23320
ACC009479,Company 9479,Retail,India,238761092,27228
ACC009480,Company 9480,Healthcare,United Kingdom,192054295,30474
ACC009481,Company 9481,Retail,Germany,288621581,5108
ACC009482,Company 9482,Manufacturing,United Kingdom,93508080,42416
ACC009483,Company 9483,Healthcare,UK,420237561,17064
ACC009484,Company 9484,Healthcare,U.S.,462083071,9880
ACC009485,Company 9485,Technology,Australia,163698638,42229
ACC009486,Company 9486,Technology,Germany,404146233,41649
ACC009487,Company 9487,Healthcare,Australia,396998701,41515
ACC009488,Company 9488,Retail,USA,224122390,40875
ACC009489,Company 9489,Healthcare,United States,255993162,43771
ACC009490,Company 9490,Manufacturing,UK,361756564,32552
ACC009491,Company 9491,Retail,United Kingdom,282896773,15231
ACC009492,Company 9492,Healthcare,Germany,266416737,1486
ACC009493,Company 9493,Technology,UK,219053887,40395
ACC009494,Company 9494,Manufacturing,United Kingdom,314090155,3681
ACC009495,Company 9495,Manufacturing,U.S.,416952713,20389
ACC009496,Company 9496,Manufacturing,United States,133365043,42582
ACC009497,Company 9497,Healthcare,USA,51265607,41628
ACC009498,Company 9498,Manufacturing,India,97917208,23856
ACC009499,Company 9499,Finance,U.S.,258947714,13524
ACC009500,Company 9500,Manufacturing,Germany,478186179,45929
ACC009501,Company 9501,Finance,United States,165202066,12557
ACC009502,Company 9502,Finance,United Kingdom,107539697,48108
ACC009503,Company 9503,Retail,UK,336851119,41343
ACC009504,Company 9504,Manufacturing,USA,62136984,45151
ACC009505,Company 9505,Healthcare,United States,412127417,9067
ACC009506,Company 9506,Finance,Germany,160529125,6857
ACC009507,Company 9507,Healthcare,Germany,404644088,390
ACC009508,Company 9508,Healthcare,USA,397965359,15425
ACC009509,Company 9509,Technology,United Kingdom,320909612,47989
ACC009510,Company 9510,Healthcare,United States,30210134,30191
ACC009511,Company 9511,Finance,India,39311236,1664
ACC009512,Company 9512,Retail,USA,425216210,20860
ACC009513,Company 9513,Retail,Germany,387367745,49648
ACC009514,Company 9514,Finance,United States,17946331,38906
ACC009515,Company 9515,Finance,India,230967541,8628
