lead_id,lead_name,source,status
LEA013258,Lead 13257,Web,Converted
LEA013259,Lead 13258,LinkedIn,Converted
LEA013260,Lead 13259,Event,Converted
LEA013261,Lead 13260,Event,New
LEA013262,Lead 13261,Referral,Converted
LEA013263,Lead 13262,LinkedIn,New
LEA013264,Lead 13263,Referral,Qualified
LEA013265,Lead 13264,Web,New
LEA013266,Lead 13265,Event,Working
LEA013267,Lead 13266,LinkedIn,New
LEA013268,Lead 13267,LinkedIn,Working
LEA013269,Lead 13268,Web,Qualified
LEA013270,Lead 13269,LinkedIn,Qualified
LEA013271,Lead 13270,Referral,Qualified
LEA013272,Lead 13271,LinkedIn,New
LEA013273,Lead 13272,LinkedIn,Working
LEA013274,Lead 13273,LinkedIn,New
LEA013275,Lead 13274,Referral,Qualified
LEA013276,Lead 13275,Referral,Working
LEA013277,Lead 13276,Web,Converted
LEA013278,Lead 13277,LinkedIn,Converted
LEA013279,Lead 13278,Referral,Converted
LEA013280,Lead 13279,LinkedIn,Converted
LEA013281,Lead 13280,Event,Working
LEA013282,Lead 13281,Referral,Working
LEA013283,Lead 13282,Referral,Working
LEA013284,Lead 13283,LinkedIn,Converted
LEA013285,Lead 13284,Referral,New
LEA013286,Lead 13285,Referral,Working
LEA013287,Lead 13286,Web,Converted
LEA013288,Lead 13287,Event,Working
LEA013289,Lead 13288,Web,Working
LEA013290,Lead 13289,Web,Converted
LEA013291,Lead 13290,Web,Qualified
LEA013292,Lead 13291,Event,Converted
LEA013293,Lead 13292,Referral,Qualified
LEA013294,Lead 13293,Web,Qualified
LEA013295,Lead 13294,Event,Working
LEA013296,Lead 13295,Referral,Converted
LEA013297,Lead 13296,Web,Converted
LEA013298,Lead 13297,Web,Qualified
LEA013299,Lead 13298,Referral,Converted
LEA013300,Lead 13299,Referral,Working
LEA013301,Lead 13300,Web,Converted
LEA013302,Lead 13301,LinkedIn,New
LEA013303,Lead 13302,Event,Converted
LEA013304,Lead 13303,LinkedIn,New
LEA013305,Lead 13304,Event,Converted
LEA013306,Lead 13305,Web,Converted
LEA013307,Lead 13306,Web,New
LEA013308,Lead 13307,LinkedIn,Qualified
LEA013309,Lead 13308,Web,Working
LEA013310,Lead 13309,Referral,Working
LEA013311,Lead 13310,Referral,Qualified
LEA013312,Lead 13311,Referral,Working
LEA013313,Lead 13312,Web,Working
LEA013314,Lead 13313,LinkedIn,Working
LEA013315,Lead 13314,Event,Qualified
LEA013316,Lead 13315,Referral,Qualified
LEA013317,Lead 13316,Event,Working
LEA013318,Lead 13317,Event,Qualified
LEA013319,Lead 13318,Referral,Working
LEA013320,Lead 13319,LinkedIn,New
LEA013321,Lead 13320,Event,Qualified
LEA013322,Lead 13321,LinkedIn,Working
LEA013323,Lead 13322,Event,Qualified
LEA013324,Lead 13323,Event,Working
LEA013325,Lead 13324,LinkedIn,New
LEA013326,Lead 13325,Event,Qualified
LEA013327,Lead 13326,Web,Qualified
LEA013328,Lead 13327,LinkedIn,New
LEA013329,Lead 13328,Web,New
LEA013330,Lead 13329,Event,Qualified
LEA013331,Lead 13330,Web,New
LEA013332,Lead 13331,Event,New
LEA013333,Lead 13332,Referral,Working
LEA013334,Lead 13333,Referral,Working
LEA013335,Lead 13334,Referral,New
LEA013336,Lead 13335,Event,Converted
LEA013337,Lead 13336,LinkedIn,Converted
LEA013338,Lead 13337,Web,Working
LEA013339,Lead 13338,LinkedIn,Converted
LEA013340,Lead 13339,Referral,New
LEA013341,Lead 13340,Web,Working
LEA013342,Lead 13341,Referral,New
LEA013343,Lead 13342,LinkedIn,Qualified
LEA013344,Lead 13343,Web,Qualified
LEA013345,Lead 13344,Web,New
LEA013346,Lead 13345,Referral,Working
LEA013347,Lead 13346,Event,Converted
LEA013348,Lead 13347,LinkedIn,Working
LEA013349,Lead 13348,Event,New
LEA013350,Lead 13349,Web,Converted
LEA013351,Lead 13350,Web,Working
LEA013352,Lead 13351,Referral,Qualified
LEA013353,Lead 13352,LinkedIn,Qualified
LEA013354,Lead 13353,LinkedIn,Qualified
LEA013355,Lead 13354,Web,Converted
LEA013356,Lead 13355,Web,Working
LEA013357,Lead 13356,Web,New
LEA013358,Lead 13357,LinkedIn,Working
LEA013359,Lead 13358,Referral,Qualified
LEA013360,Lead 13359,LinkedIn,Qualified
LEA013361,Lead 13360,Web,Working
LEA013362,Lead 13361,Event,Converted
LEA013363,Lead 13362,Referral,New
LEA013364,Lead 13363,Web,Qualified
LEA013365,Lead 13364,Event,New
LEA013366,Lead 13365,LinkedIn,Qualified
LEA013367,Lead 13366,Web,New
LEA013368,Lead 13367,LinkedIn,New
LEA013369,Lead 13368,Referral,New
LEA013370,Lead 13369,LinkedIn,Qualified
LEA013371,Lead 13370,Referral,New
LEA013372,Lead 13371,LinkedIn,New
LEA013373,Lead 13372,LinkedIn,Qualified
LEA013374,Lead 13373,Web,Qualified
LEA013375,Lead 13374,Referral,Converted
LEA013376,Lead 13375,Web,Converted
LEA013377,Lead 13376,Referral,Working
LEA013378,Lead 13377,Web,New
LEA013379,Lead 13378,Event,Working
LEA013380,Lead 13379,Referral,Working
LEA013381,Lead 13380,Event,Qualified
LEA013382,Lead 13381,Referral,Converted
LEA013383,Lead 13382,Event,New
LEA013384,Lead 13383,LinkedIn,Working
LEA013385,Lead 13384,Event,New
LEA013386,Lead 13385,Web,Working
LEA013387,Lead 13386,Event,Converted
LEA013388,Lead 13387,Referral,Qualified
LEA013389,Lead 13388,Web,Qualified
LEA013390,Lead 13389,LinkedIn,Working
LEA013391,Lead 13390,Referral,Converted
LEA013392,Lead 13391,LinkedIn,Converted
LEA013393,Lead 13392,Event,Working
LEA013394,Lead 13393,LinkedIn,Qualified
LEA013395,Lead 13394,Web,New
LEA013396,Lead 13395,Event,New
LEA013397,Lead 13396,Web,Qualified
LEA013398,Lead 13397,LinkedIn,Qualified
LEA013399,Lead 13398,Web,Qualified
LEA013400,Lead 13399,Web,Qualified
LEA013401,Lead 13400,Referral,Converted
LEA013402,Lead 13401,Web,Converted
LEA013403,Lead 13402,Web,New
LEA013404,Lead 13403,Referral,Converted
LEA013405,Lead 13404,LinkedIn,New
LEA013406,Lead 13405,LinkedIn,Converted
LEA013407,Lead 13406,Event,Qualified
LEA013408,Lead 13407,Event,Converted
LEA013409,Lead 13408,Referral,Working
LEA013410,Lead 13409,Referral,Working
LEA013411,Lead 13410,Event,Converted
LEA013412,Lead 13411,LinkedIn,Working
LEA013413,Lead 13412,Referral,Working
LEA013414,Lead 13413,Event,Working
LEA013415,Lead 13414,Web,Qualified
LEA013416,Lead 13415,Event,Qualified
LEA013417,Lead 13416,LinkedIn,Converted
LEA013418,Lead 13417,Web,Converted
LEA013419,Lead 13418,Referral,Working
LEA013420,Lead 13419,Event,Working
LEA013421,Lead 13420,Referral,Converted
LEA013422,Lead 13421,Web,Qualified
LEA013423,Lead 13422,Event,Converted
LEA013424,Lead 13423,Referral,Converted
LEA013425,Lead 13424,Event,New
LEA013426,Lead 13425,Referral,Working
LEA013427,Lead 13426,LinkedIn,Qualified
LEA013428,Lead 13427,LinkedIn,Converted
LEA013429,Lead 13428,LinkedIn,Working
LEA013430,Lead 13429,Event,Qualified
LEA013431,Lead 13430,Web,Converted
LEA013432,Lead 13431,Referral,Working
LEA013433,Lead 13432,Referral,Working
LEA013434,Lead 13433,LinkedIn,Qualified
LEA013435,Lead 13434,LinkedIn,Converted
LEA013436,Lead 13435,Web,New
LEA013437,Lead 13436,Referral,Qualified
LEA013438,Lead 13437,Referral,Converted
LEA013439,Lead 13438,Event,Converted
LEA013440,Lead 13439,Event,New
LEA013441,Lead 13440,Referral,Working
LEA013442,Lead 13441,Referral,Qualified
LEA013443,Lead 13442,Web,New
LEA013444,Lead 13443,Web,Qualified
LEA013445,Lead 13444,LinkedIn,Working
LEA013446,Lead 13445,Event,Converted
LEA013447,Lead 13446,Web,Qualified
LEA013448,Lead 13447,Referral,Qualified
LEA013449,Lead 13448,Event,Qualified
LEA013450,Lead 13449,Event,Qualified
LEA013451,Lead 13450,Event,New
LEA013452,Lead 13451,Referral,Converted
LEA013453,Lead 13452,Web,Working
LEA013454,Lead 13453,Web,Converted
LEA013455,Lead 13454,LinkedIn,Working
LEA013456,Lead 13455,Web,Converted
LEA013457,Lead 13456,Web,Converted
LEA013458,Lead 13457,Event,Qualified
LEA013459,Lead 13458,Referral,Qualified
LEA013460,Lead 13459,LinkedIn,New
LEA013461,Lead 13460,Web,Working
LEA013462,Lead 13461,Web,Qualified
LEA013463,Lead 13462,LinkedIn,New
LEA013464,Lead 13463,Referral,New
LEA013465,Lead 13464,Event,New
LEA013466,Lead 13465,Event,New
LEA013467,Lead 13466,Referral,Converted
LEA013468,Lead 13467,Referral,New
LEA013469,Lead 13468,LinkedIn,New
LEA013470,Lead 13469,Web,Converted
LEA013471,Lead 13470,LinkedIn,Working
LEA013472,Lead 13471,Event,New
LEA013473,Lead 13472,Event,New
LEA013474,Lead 13473,Referral,Converted
LEA013475,Lead 13474,Referral,Qualified
LEA013476,Lead 13475,Referral,New
LEA013477,Lead 13476,Event,Working
LEA013478,Lead 13477,Event,Working
LEA013479,Lead 13478,Referral,Qualified
LEA013480,Lead 13479,LinkedIn,Qualified
LEA013481,Lead 13480,LinkedIn,Converted
LEA013482,Lead 13481,Event,Converted
LEA013483,Lead 13482,Event,Working
LEA013484,Lead 13483,Referral,Qualified
LEA013485,Lead 13484,Web,Converted
LEA013486,Lead 13485,Event,Converted
LEA013487,Lead 13486,LinkedIn,Working
LEA013488,Lead 13487,Event,Converted
LEA013489,Lead 13488,LinkedIn,New
LEA013490,Lead 13489,Event,Working
LEA013491,Lead 13490,Web,Converted
LEA013492,Lead 13491,Event,Qualified
LEA013493,Lead 13492,Event,Qualified
LEA013494,Lead 13493,LinkedIn,Working
LEA013495,Lead 13494,LinkedIn,Converted
LEA013496,Lead 13495,Event,Working
LEA013497,Lead 13496,Web,Working
LEA013498,Lead 13497,Event,Converted
LEA013499,Lead 13498,Event,Qualified
LEA013500,Lead 13499,LinkedIn,New
LEA013501,Lead 13500,Web,New
LEA013502,Lead 13501,Referral,New
LEA013503,Lead 13502,LinkedIn,Qualified
LEA013504,Lead 13503,LinkedIn,Qualified
LEA013505,Lead 13504,Referral,New
LEA013506,Lead 13505,Referral,New
LEA013507,Lead 13506,Referral,Working
LEA013508,Lead 13507,Web,Working
LEA013509,Lead 13508,Event,Converted
LEA013510,Lead 13509,Event,Qualified
LEA013511,Lead 13510,Web,Converted
LEA013512,Lead 13511,Event,Converted
LEA013513,Lead 13512,Referral,Qualified
LEA013514,Lead 13513,Referral,New
LEA013515,Lead 13514,Event,Qualified
LEA013516,Lead 13515,Referral,Qualified
LEA013517,Lead 13516,LinkedIn,New
LEA013518,Lead 13517,Event,Qualified
LEA013519,Lead 13518,LinkedIn,Working
LEA013520,Lead 13519,Web,Working
LEA013521,Lead 13520,LinkedIn,Qualified
LEA013522,Lead 13521,LinkedIn,Working
LEA013523,Lead 13522,Referral,Working
LEA013524,Lead 13523,Referral,New
LEA013525,Lead 13524,LinkedIn,Qualified
LEA013526,Lead 13525,Web,Converted
LEA013527,Lead 13526,Web,Qualified
LEA013528,Lead 13527,Event,Qualified
LEA013529,Lead 13528,Web,Converted
LEA013530,Lead 13529,Web,Qualified
LEA013531,Lead 13530,Event,Working
LEA013532,Lead 13531,LinkedIn,Qualified
LEA013533,Lead 13532,LinkedIn,New
LEA013534,Lead 13533,Event,Converted
LEA013535,Lead 13534,LinkedIn,Qualified
LEA013536,Lead 13535,Web,Qualified
LEA013537,Lead 13536,LinkedIn,Converted
LEA013538,Lead 13537,LinkedIn,Qualified
LEA013539,Lead 13538,Web,Working
LEA013540,Lead 13539,Web,Converted
LEA013541,Lead 13540,Referral,Converted
LEA013542,Lead 13541,Web,Qualified
LEA013543,Lead 13542,LinkedIn,Working
LEA013544,Lead 13543,LinkedIn,Working
LEA013545,Lead 13544,Web,Converted
LEA013546,Lead 13545,LinkedIn,New
LEA013547,Lead 13546,Referral,Qualified
LEA013548,Lead 13547,Referral,Working
LEA013549,Lead 13548,LinkedIn,Converted
LEA013550,Lead 13549,LinkedIn,Working
LEA013551,Lead 13550,Event,Converted
LEA013552,Lead 13551,Event,New
LEA013553,Lead 13552,Event,Converted
LEA013554,Lead 13553,Web,New
LEA013555,Lead 13554,Referral,Converted
LEA013556,Lead 13555,Web,Qualified
LEA013557,Lead 13556,Web,New
LEA013558,Lead 13557,Referral,Converted
LEA013559,Lead 13558,Referral,Working
LEA013560,Lead 13559,Event,New
LEA013561,Lead 13560,LinkedIn,Converted
LEA013562,Lead 13561,Referral,New
LEA013563,Lead 13562,Web,Working
LEA013564,Lead 13563,Referral,Qualified
LEA013565,Lead 13564,Referral,Working
LEA013566,Lead 13565,Referral,Working
LEA013567,Lead 13566,Event,Working
LEA013568,Lead 13567,LinkedIn,Converted
LEA013569,Lead 13568,Web,New
LEA013570,Lead 13569,Event,Qualified
LEA013571,Lead 13570,Referral,Converted
LEA013572,Lead 13571,Referral,Qualified
LEA013573,Lead 13572,LinkedIn,Qualified
LEA013574,Lead 13573,Event,Qualified
LEA013575,Lead 13574,Event,Qualified
LEA013576,Lead 13575,Referral,Working
LEA013577,Lead 13576,Event,Working
LEA013578,Lead 13577,Web,New
LEA013579,Lead 13578,Event,Converted
LEA013580,Lead 13579,Web,Converted
LEA013581,Lead 13580,LinkedIn,Qualified
LEA013582,Lead 13581,Event,Qualified
LEA013583,Lead 13582,LinkedIn,Qualified
LEA013584,Lead 13583,Referral,Working
LEA013585,Lead 13584,LinkedIn,Working
LEA013586,Lead 13585,Web,Qualified
LEA013587,Lead 13586,Event,New
LEA013588,Lead 13587,Web,Converted
LEA013589,Lead 13588,LinkedIn,Qualified
LEA013590,Lead 13589,Web,Converted
LEA013591,Lead 13590,Referral,Working
LEA013592,Lead 13591,Event,New
LEA013593,Lead 13592,LinkedIn,Qualified
LEA013594,Lead 13593,Referral,New
LEA013595,Lead 13594,Web,New
LEA013596,Lead 13595,Event,Working
LEA013597,Lead 13596,Event,Working
LEA013598,Lead 13597,Web,Working
LEA013599,Lead 13598,LinkedIn,Working
LEA013600,Lead 13599,Referral,Converted
LEA013601,Lead 13600,Web,Converted
LEA013602,Lead 13601,LinkedIn,Qualified
LEA013603,Lead 13602,Event,Working
LEA013604,Lead 13603,Event,Converted
LEA013605,Lead 13604,LinkedIn,Working
LEA013606,Lead 13605,LinkedIn,Qualified
LEA013607,Lead 13606,Referral,New
LEA013608,Lead 13607,Referral,Converted
LEA013609,Lead 13608,Referral,New
LEA013610,Lead 13609,Event,Converted
LEA013611,Lead 13610,Event,Converted
LEA013612,Lead 13611,Referral,Converted
LEA013613,Lead 13612,Web,New
LEA013614,Lead 13613,Referral,Working
LEA013615,Lead 13614,LinkedIn,New
LEA013616,Lead 13615,Referral,New
LEA013617,Lead 13616,Web,New
LEA013618,Lead 13617,LinkedIn,New
LEA013619,Lead 13618,Referral,Converted
LEA013620,Lead 13619,Web,Converted
LEA013621,Lead 13620,Event,Converted
LEA013622,Lead 13621,Web,Qualified
LEA013623,Lead 13622,LinkedIn,Qualified
LEA013624,Lead 13623,Event,New
LEA013625,Lead 13624,Web,Working
LEA013626,Lead 13625,Web,Working
LEA013627,Lead 13626,Event,Converted
LEA013628,Lead 13627,Referral,Working
LEA013629,Lead 13628,LinkedIn,Qualified
LEA013630,Lead 13629,Web,Qualified
LEA013631,Lead 13630,Web,Qualified
LEA013632,Lead 13631,Referral,Working
LEA013633,Lead 13632,Web,Converted
LEA013634,Lead 13633,Referral,New
LEA013635,Lead 13634,Referral,Qualified
LEA013636,Lead 13635,Referral,New
LEA013637,Lead 13636,Event,Converted
LEA013638,Lead 13637,LinkedIn,Qualified
LEA013639,Lead 13638,Web,Qualified
LEA013640,Lead 13639,Event,Converted
LEA013641,Lead 13640,Event,Converted
LEA013642,Lead 13641,LinkedIn,Qualified
LEA013643,Lead 13642,Event,Working
LEA013644,Lead 13643,Event,Qualified
LEA013645,Lead 13644,Event,Converted
LEA013646,Lead 13645,LinkedIn,Converted
LEA013647,Lead 13646,LinkedIn,Working
LEA013648,Lead 13647,Web,Converted
LEA013649,Lead 13648,LinkedIn,New
LEA013650,Lead 13649,Web,New
LEA013651,Lead 13650,LinkedIn,Converted
LEA013652,Lead 13651,Event,Qualified
LEA013653,Lead 13652,Event,Converted
LEA013654,Lead 13653,Referral,Qualified
LEA013655,Lead 13654,LinkedIn,New
LEA013656,Lead 13655,Referral,Qualified
LEA013657,Lead 13656,Web,Working
LEA013658,Lead 13657,Web,Qualified
LEA013659,Lead 13658,LinkedIn,New
LEA013660,Lead 13659,Event,Converted
LEA013661,Lead 13660,Web,New
LEA013662,Lead 13661,Event,Converted
LEA013663,Lead 13662,LinkedIn,Qualified
LEA013664,Lead 13663,Web,Qualified
LEA013665,Lead 13664,LinkedIn,Working
LEA013666,Lead 13665,Referral,New
LEA013667,Lead 13666,LinkedIn,New
LEA013668,Lead 13667,Event,New
LEA013669,Lead 13668,Web,Qualified
LEA013670,Lead 13669,Event,New
LEA013671,Lead 13670,Web,Working
LEA013672,Lead 13671,Web,New
LEA013673,Lead 13672,Web,Working
LEA013674,Lead 13673,LinkedIn,Working
LEA013675,Lead 13674,Web,Qualified
LEA013676,Lead 13675,Web,Converted
LEA013677,Lead 13676,Event,Qualified
LEA013678,Lead 13677,LinkedIn,New
LEA013679,Lead 13678,Referral,Converted
LEA013680,Lead 13679,Referral,Converted
LEA013681,Lead 13680,Referral,Qualified
LEA013682,Lead 13681,Event,New
LEA013683,Lead 13682,Referral,New
LEA013684,Lead 13683,Referral,New
LEA013685,Lead 13684,Event,Converted
LEA013686,Lead 13685,Event,New
LEA013687,Lead 13686,Referral,Working
LEA013688,Lead 13687,Web,New
LEA013689,Lead 13688,Referral,Converted
LEA013690,Lead 13689,Referral,New
LEA013691,Lead 13690,Event,Converted
LEA013692,Lead 13691,Referral,Converted
LEA013693,Lead 13692,Web,Qualified
LEA013694,Lead 13693,Event,Qualified
LEA013695,Lead 13694,LinkedIn,New
LEA013696,Lead 13695,Event,Qualified
LEA013697,Lead 13696,Referral,Qualified
LEA013698,Lead 13697,Event,Qualified
LEA013699,Lead 13698,Referral,Working
LEA013700,Lead 13699,Event,Working
LEA013701,Lead 13700,Referral,Working
LEA013702,Lead 13701,Referral,Qualified
LEA013703,Lead 13702,Referral,Qualified
LEA013704,Lead 13703,LinkedIn,Converted
LEA013705,Lead 13704,Event,Qualified
LEA013706,Lead 13705,Web,Working
LEA013707,Lead 13706,LinkedIn,Working
LEA013708,Lead 13707,Web,Converted
LEA013709,Lead 13708,Web,Qualified
LEA013710,Lead 13709,Web,Converted
LEA013711,Lead 13710,Web,Qualified
LEA013712,Lead 13711,Web,Qualified
LEA013713,Lead 13712,Referral,Working
LEA013714,Lead 13713,Event,Qualified
LEA013715,Lead 13714,Referral,Converted
LEA013716,Lead 13715,Web,Converted
LEA013717,Lead 13716,LinkedIn,New
LEA013718,Lead 13717,Event,New
LEA013719,Lead 13718,Event,Converted
LEA013720,Lead 13719,Web,New
LEA013721,Lead 13720,Referral,Qualified
LEA013722,Lead 13721,LinkedIn,New
LEA013723,Lead 13722,Referral,Qualified
LEA013724,Lead 13723,Event,New
LEA013725,Lead 13724,Referral,Converted
LEA013726,Lead 13725,LinkedIn,Qualified
LEA013727,Lead 13726,Referral,Converted
LEA013728,Lead 13727,LinkedIn,Qualified
LEA013729,Lead 13728,LinkedIn,New
LEA013730,Lead 13729,Event,New
LEA013731,Lead 13730,Referral,New
LEA013732,Lead 13731,LinkedIn,New
LEA013733,Lead 13732,Web,Qualified
LEA013734,Lead 13733,Event,New
LEA013735,Lead 13734,Web,Qualified
LEA013736,Lead 13735,LinkedIn,Working
LEA013737,Lead 13736,LinkedIn,Working
LEA013738,Lead 13737,Referral,Qualified
LEA013739,Lead 13738,LinkedIn,Qualified
LEA013740,Lead 13739,Web,Qualified
LEA013741,Lead 13740,Web,Converted
LEA013742,Lead 13741,Referral,Working
LEA013743,Lead 13742,Referral,New
LEA013744,Lead 13743,LinkedIn,Converted
LEA013745,Lead 13744,Web,Qualified
LEA013746,Lead 13745,Event,Converted
LEA013747,Lead 13746,Web,New
LEA013748,Lead 13747,Event,Qualified
LEA013749,Lead 13748,Event,Qualified
LEA013750,Lead 13749,Referral,Qualified
LEA013751,Lead 13750,Web,Converted
LEA013752,Lead 13751,Web,Working
LEA013753,Lead 13752,Referral,New
LEA013754,Lead 13753,Referral,Converted
LEA013755,Lead 13754,LinkedIn,Qualified
LEA013756,Lead 13755,Web,Working
LEA013757,Lead 13756,Event,Converted
LEA013758,Lead 13757,Web,Converted
LEA013759,Lead 13758,Referral,New
LEA013760,Lead 13759,LinkedIn,Qualified
LEA013761,Lead 13760,Event,Qualified
LEA013762,Lead 13761,Web,Qualified
LEA013763,Lead 13762,LinkedIn,Qualified
LEA013764,Lead 13763,Referral,New
LEA013765,Lead 13764,LinkedIn,Working
LEA013766,Lead 13765,Event,Working
LEA013767,Lead 13766,Event,Working
LEA013768,Lead 13767,Web,New
LEA013769,Lead 13768,Referral,New
LEA013770,Lead 13769,Referral,Qualified
LEA013771,Lead 13770,LinkedIn,Converted
LEA013772,Lead 13771,LinkedIn,Converted
LEA013773,Lead 13772,LinkedIn,New
LEA013774,Lead 13773,Web,Converted
LEA013775,Lead 13774,Referral,Qualified
LEA013776,Lead 13775,Referral,New
LEA013777,Lead 13776,Referral,New
LEA013778,Lead 13777,Web,New
LEA013779,Lead 13778,Web,Qualified
LEA013780,Lead 13779,LinkedIn,Qualified
LEA013781,Lead 13780,Web,New
LEA013782,Lead 13781,Web,New
LEA013783,Lead 13782,LinkedIn,Converted
LEA013784,Lead 13783,Web,Qualified
LEA013785,Lead 13784,Event,Qualified
LEA013786,Lead 13785,LinkedIn,Converted
LEA013787,Lead 13786,Web,Working
LEA013788,Lead 13787,Web,New
LEA013789,Lead 13788,Event,New
LEA013790,Lead 13789,LinkedIn,New
LEA013791,Lead 13790,Referral,Working
LEA013792,Lead 13791,Referral,Working
LEA013793,Lead 13792,Web,Working
LEA013794,Lead 13793,Referral,Working
LEA013795,Lead 13794,Event,Qualified
LEA013796,Lead 13795,LinkedIn,Working
LEA013797,Lead 13796,Referral,Converted
LEA013798,Lead 13797,Web,New
LEA013799,Lead 13798,Event,Working
LEA013800,Lead 13799,Web,Working
LEA013801,Lead 13800,LinkedIn,Converted
LEA013802,Lead 13801,LinkedIn,Qualified
LEA013803,Lead 13802,Event,Working
LEA013804,Lead 13803,LinkedIn,Qualified
LEA013805,Lead 13804,LinkedIn,Converted
LEA013806,Lead 13805,Web,Working
LEA013807,Lead 13806,Referral,Qualified
LEA013808,Lead 13807,Referral,Converted
LEA013809,Lead 13808,Event,New
LEA013810,Lead 13809,Event,Converted
LEA013811,Lead 13810,Web,New
LEA013812,Lead 13811,Referral,New
LEA013813,Lead 13812,Web,Converted
LEA013814,Lead 13813,LinkedIn,Qualified
LEA013815,Lead 13814,Event,Converted
LEA013816,Lead 13815,Event,Qualified
LEA013817,Lead 13816,Event,Qualified
LEA013818,Lead 13817,Web,New
LEA013819,Lead 13818,Event,New
LEA013820,Lead 13819,LinkedIn,Qualified
LEA013821,Lead 13820,Web,Converted
LEA013822,Lead 13821,LinkedIn,Qualified
LEA013823,Lead 13822,Referral,Converted
LEA013824,Lead 13823,Event,New
LEA013825,Lead 13824,Event,New
LEA013826,Lead 13825,Web,New
LEA013827,Lead 13826,LinkedIn,New
LEA013828,Lead 13827,Referral,Qualified
LEA013829,Lead 13828,LinkedIn,New
LEA013830,Lead 13829,LinkedIn,Working
LEA013831,Lead 13830,LinkedIn,Qualified
LEA013832,Lead 13831,Web,Converted
LEA013833,Lead 13832,Web,Qualified
LEA013834,Lead 13833,LinkedIn,Working
LEA013835,Lead 13834,Referral,Qualified
LEA013836,Lead 13835,Web,New
LEA013837,Lead 13836,Web,Working
LEA013838,Lead 13837,LinkedIn,Qualified
LEA013839,Lead 13838,Referral,New
LEA013840,Lead 13839,Web,Working
LEA013841,Lead 13840,Event,Qualified
LEA013842,Lead 13841,LinkedIn,Qualified
LEA013843,Lead 13842,LinkedIn,Converted
LEA013844,Lead 13843,Event,New
LEA013845,Lead 13844,Event,Working
LEA013846,Lead 13845,LinkedIn,New
LEA013847,Lead 13846,Referral,Qualified
LEA013848,Lead 13847,LinkedIn,Qualified
LEA013849,Lead 13848,Referral,Converted
LEA013850,Lead 13849,LinkedIn,Qualified
LEA013851,Lead 13850,Referral,Working
LEA013852,Lead 13851,Referral,New
LEA013853,Lead 13852,Web,Converted
LEA013854,Lead 13853,Event,Working
LEA013855,Lead 13854,Event,Working
LEA013856,Lead 13855,Referral,New
LEA013857,Lead 13856,Referral,Working
LEA013858,Lead 13857,LinkedIn,Converted
LEA013859,Lead 13858,LinkedIn,New
LEA013860,Lead 13859,Referral,Qualified
LEA013861,Lead 13860,Referral,Qualified
LEA013862,Lead 13861,LinkedIn,New
LEA013863,Lead 13862,LinkedIn,New
LEA013864,Lead 13863,Event,New
LEA013865,Lead 13864,Referral,Working
LEA013866,Lead 13865,Referral,Qualified
LEA013867,Lead 13866,Event,Converted
LEA013868,Lead 13867,Referral,Working
LEA013869,Lead 13868,Web,Working
LEA013870,Lead 13869,LinkedIn,Working
LEA013871,Lead 13870,Web,Converted
LEA013872,Lead 13871,LinkedIn,New
LEA013873,Lead 13872,LinkedIn,Converted
LEA013874,Lead 13873,Referral,New
LEA013875,Lead 13874,Event,New
LEA013876,Lead 13875,LinkedIn,Qualified
LEA013877,Lead 13876,LinkedIn,New
LEA013878,Lead 13877,LinkedIn,Qualified
LEA013879,Lead 13878,Referral,New
LEA013880,Lead 13879,LinkedIn,Converted
LEA013881,Lead 13880,Web,New
LEA013882,Lead 13881,Event,New
LEA013883,Lead 13882,Web,New
LEA013884,Lead 13883,LinkedIn,New
LEA013885,Lead 13884,Event,Converted
LEA013886,Lead 13885,LinkedIn,Qualified
LEA013887,Lead 13886,Event,Converted
LEA013888,Lead 13887,LinkedIn,Qualified
LEA013889,Lead 13888,Web,New
LEA013890,Lead 13889,LinkedIn,Qualified
LEA013891,Lead 13890,Event,New
LEA013892,Lead 13891,LinkedIn,New
LEA013893,Lead 13892,Referral,Working
LEA013894,Lead 13893,Event,Converted
LEA013895,Lead 13894,Event,Qualified
LEA013896,Lead 13895,Event,New
LEA013897,Lead 13896,Web,Converted
LEA013898,Lead 13897,LinkedIn,Qualified
LEA013899,Lead 13898,Referral,Qualified
LEA013900,Lead 13899,Referral,Qualified
LEA013901,Lead 13900,Event,Working
LEA013902,Lead 13901,Web,New
LEA013903,Lead 13902,Web,Converted
LEA013904,Lead 13903,Event,Working
LEA013905,Lead 13904,Referral,Qualified
LEA013906,Lead 13905,LinkedIn,Working
LEA013907,Lead 13906,LinkedIn,New
LEA013908,Lead 13907,Web,Working
LEA013909,Lead 13908,Referral,Converted
LEA013910,Lead 13909,LinkedIn,Working
LEA013911,Lead 13910,Web,Working
LEA013912,Lead 13911,Web,Qualified
LEA013913,Lead 13912,LinkedIn,New
LEA013914,Lead 13913,LinkedIn,Qualified
LEA013915,Lead 13914,LinkedIn,New
LEA013916,Lead 13915,Event,Qualified
LEA013917,Lead 13916,Web,Converted
LEA013918,Lead 13917,Event,Working
LEA013919,Lead 13918,LinkedIn,New
LEA013920,Lead 13919,Web,Converted
LEA013921,Lead 13920,Referral,Qualified
LEA013922,Lead 13921,LinkedIn,New
LEA013923,Lead 13922,Event,New
LEA013924,Lead 13923,LinkedIn,Qualified
LEA013925,Lead 13924,Referral,Converted
LEA013926,Lead 13925,LinkedIn,Converted
LEA013927,Lead 13926,Event,New
